cer,thal,neo,directP,indirectBootLLCI,indirectBootULCI,a_pval,b_pval,linmod_pval
Right_I_IV,Left_LGN,L_somatoMean,0.477036,-3.00E-06,3.00E-06,0.001851,0.829053,0.466978635
Right_I_IV,Left_LGN,L_antCingMean,0.14694,-3.00E-06,5.00E-06,0.001851,0.657564,0.138426579
Right_I_IV,Left_LGN,L_earlyAudMean,0.94839,-2.00E-06,2.00E-06,0.001851,0.908786,0.9996835
Right_I_IV,Left_LGN,L_assocAudMean,0.902275,-4.00E-06,2.00E-06,0.001851,0.522784,0.555532584
Right_I_IV,Left_LGN,L_insOperMean,0.896003,-1.20E-05,0,0.001851,0.086507,0.198941511
Right_I_IV,Left_LGN,L_postCingMean,0.893884,-4.00E-06,1.00E-06,0.001851,0.259356,0.355182765
Right_I_IV,Left_LGN,L_tpjMean,0.63148,-9.00E-06,2.00E-06,0.001851,0.209661,0.160642432
Right_I_IV,Left_MGN,L_somatoMean,0.026683,-8.00E-06,0,0.004476,0.004495,0.466978635
Right_I_IV,Left_MGN,L_antCingMean,0.871416,-1.00E-05,0,0.004476,0.023473,0.138426579
Right_I_IV,Left_MGN,L_earlyAudMean,0.786404,-3.00E-06,2.00E-06,0.004476,0.604121,0.9996835
Right_I_IV,Left_MGN,L_assocAudMean,0.836491,-5.00E-06,1.00E-06,0.004476,0.576907,0.555532584
Right_I_IV,Left_MGN,L_insOperMean,0.594502,-8.00E-06,0,0.004476,0.266391,0.198941511
Right_I_IV,Left_MGN,L_postCingMean,0.936457,-4.00E-06,0,0.004476,0.168695,0.355182765
Right_I_IV,Left_MGN,L_tpjMean,0.706859,-1.00E-05,0,0.004476,0.097039,0.160642432
Right_I_IV,Left_PuI,L_somatoMean,0.288321,-2.00E-06,2.00E-06,0.168888,0.187715,0.466978635
Right_I_IV,Left_PuI,L_antCingMean,0.113301,-1.00E-06,2.00E-06,0.168888,0.499562,0.138426579
Right_I_IV,Left_PuI,L_earlyAudMean,0.734615,-2.00E-06,1.00E-06,0.168888,0.212165,0.9996835
Right_I_IV,Left_PuI,L_assocAudMean,0.683658,-3.00E-06,1.00E-06,0.168888,0.565299,0.555532584
Right_I_IV,Left_PuI,L_insOperMean,0.444914,-1.10E-05,1.00E-06,0.168888,0.039108,0.198941511
Right_I_IV,Left_PuI,L_postCingMean,0.538677,-3.00E-06,1.00E-06,0.168888,0.29471,0.355182765
Right_I_IV,Left_PuI,L_tpjMean,0.221491,-5.00E-06,3.00E-06,0.168888,0.668813,0.160642432
Right_I_IV,Left_PuM,L_somatoMean,0.101937,-5.00E-06,0,0.005422,0.055401,0.466978635
Right_I_IV,Left_PuM,L_antCingMean,0.3625,-6.00E-06,1.00E-06,0.005422,0.470849,0.138426579
Right_I_IV,Left_PuM,L_earlyAudMean,0.798826,-2.00E-06,2.00E-06,0.005422,0.619268,0.9996835
Right_I_IV,Left_PuM,L_assocAudMean,0.717507,-4.00E-06,1.00E-06,0.005422,0.789313,0.555532584
Right_I_IV,Left_PuM,L_insOperMean,0.992925,-1.60E-05,0,0.005422,0.022425,0.198941511
Right_I_IV,Left_PuM,L_postCingMean,0.714968,-6.00E-06,0,0.005422,0.021622,0.355182765
Right_I_IV,Left_PuM,L_tpjMean,0.402427,-8.00E-06,2.00E-06,0.005422,0.46605,0.160642432
Right_I_IV,Left_L_Sg,L_somatoMean,0.733541,-1.00E-06,7.00E-06,0.009279,0.54736,0.466978635
Right_I_IV,Left_L_Sg,L_antCingMean,0.109185,-3.00E-06,5.00E-06,0.009279,0.493197,0.138426579
Right_I_IV,Left_L_Sg,L_earlyAudMean,0.755665,-1.00E-06,6.00E-06,0.009279,0.520026,0.9996835
Right_I_IV,Left_L_Sg,L_assocAudMean,0.585807,-4.00E-06,2.00E-06,0.009279,0.936049,0.555532584
Right_I_IV,Left_L_Sg,L_insOperMean,0.238738,-3.00E-06,6.00E-06,0.009279,0.87872,0.198941511
Right_I_IV,Left_L_Sg,L_postCingMean,0.3094,-1.00E-06,4.00E-06,0.009279,0.644247,0.355182765
Right_I_IV,Left_L_Sg,L_tpjMean,0.084848,-2.00E-06,8.00E-06,0.009279,0.286949,0.160642432
Right_I_IV,Left_VPL,L_somatoMean,0.419277,-2.00E-06,3.00E-06,0.002876,0.700281,0.466978635
Right_I_IV,Left_VPL,L_antCingMean,0.567421,-7.00E-06,2.00E-06,0.002876,0.193769,0.138426579
Right_I_IV,Left_VPL,L_earlyAudMean,0.703241,-2.00E-06,4.00E-06,0.002876,0.483492,0.9996835
Right_I_IV,Left_VPL,L_assocAudMean,0.817304,-6.00E-06,0,0.002876,0.18239,0.555532584
Right_I_IV,Left_VPL,L_insOperMean,0.410421,-5.00E-06,2.00E-06,0.002876,0.644024,0.198941511
Right_I_IV,Left_VPL,L_postCingMean,0.997224,-5.00E-06,1.00E-06,0.002876,0.146175,0.355182765
Right_I_IV,Left_VPL,L_tpjMean,0.319118,-5.00E-06,4.00E-06,0.002876,0.74843,0.160642432
Right_I_IV,Left_CM,L_somatoMean,0.399586,-5.00E-06,3.00E-06,0.000048,0.635869,0.466978635
Right_I_IV,Left_CM,L_antCingMean,0.638733,-1.00E-05,0,0.000048,0.022384,0.138426579
Right_I_IV,Left_CM,L_earlyAudMean,0.658703,-2.00E-06,5.00E-06,0.000048,0.523027,0.9996835
Right_I_IV,Left_CM,L_insOperMean,0.794691,-1.10E-05,1.00E-06,0.000048,0.326969,0.198941511
Right_I_IV,Left_CM,L_postCingMean,0.522652,-7.00E-06,0,0.000048,0.058951,0.355182765
Right_I_IV,Left_CM,L_tpjMean,0.93872,-1.10E-05,1.00E-06,0.000048,0.164995,0.160642432
Right_I_IV,Left_VLa,L_somatoMean,0.664911,-2.00E-06,5.00E-06,0.000523,0.828583,0.466978635
Right_I_IV,Left_VLa,L_antCingMean,0.344016,-6.00E-06,4.00E-06,0.000523,0.719292,0.138426579
Right_I_IV,Left_VLa,L_earlyAudMean,0.785621,-2.00E-06,4.00E-06,0.000523,0.657309,0.9996835
Right_I_IV,Left_VLa,L_assocAudMean,0.958136,-6.00E-06,2.00E-06,0.000523,0.402274,0.555532584
Right_I_IV,Left_VLa,L_insOperMean,0.235601,-4.00E-06,8.00E-06,0.000523,0.756594,0.198941511
Right_I_IV,Left_VLa,L_postCingMean,0.711043,-4.00E-06,3.00E-06,0.000523,0.562775,0.355182765
Right_I_IV,Left_VLa,L_tpjMean,0.073908,-2.00E-06,1.00E-05,0.000523,0.253571,0.160642432
Right_I_IV,Left_PuA,L_somatoMean,0.239792,-4.00E-06,1.00E-06,0.002885,0.293227,0.466978635
Right_I_IV,Left_PuA,L_antCingMean,0.355221,-5.00E-06,3.00E-06,0.002885,0.552056,0.138426579
Right_I_IV,Left_PuA,L_earlyAudMean,0.86257,-2.00E-06,3.00E-06,0.002885,0.749193,0.9996835
Right_I_IV,Left_PuA,L_assocAudMean,0.881001,-4.00E-06,1.00E-06,0.002885,0.530467,0.555532584
Right_I_IV,Left_PuA,L_insOperMean,0.496918,-7.00E-06,2.00E-06,0.002885,0.457501,0.198941511
Right_I_IV,Left_PuA,L_tpjMean,0.175436,-3.00E-06,5.00E-06,0.002885,0.713591,0.160642432
Right_I_IV,Left_MDm,L_somatoMean,0.435682,-3.00E-06,1.00E-06,0.04337,0.752461,0.466978635
Right_I_IV,Left_MDm,L_antCingMean,0.478363,-6.00E-06,0,0.04337,0.05581,0.138426579
Right_I_IV,Left_MDm,L_earlyAudMean,0.895201,-1.00E-06,2.00E-06,0.04337,0.731453,0.9996835
Right_I_IV,Left_MDm,L_assocAudMean,0.720411,-3.00E-06,1.00E-06,0.04337,0.641867,0.555532584
Right_I_IV,Left_MDm,L_insOperMean,0.207652,-2.00E-06,4.00E-06,0.04337,0.799425,0.198941511
Right_I_IV,Left_MDm,L_postCingMean,0.619092,-3.00E-06,1.00E-06,0.04337,0.353017,0.355182765
Right_I_IV,Left_MDm,L_tpjMean,0.170599,-3.00E-06,4.00E-06,0.04337,0.793325,0.160642432
Right_I_IV,Left_Pf,L_somatoMean,0.612492,-4.00E-06,4.00E-06,0.000022,0.995519,0.466978635
Right_I_IV,Left_Pf,L_antCingMean,0.778057,-1.00E-05,1.00E-06,0.000022,0.056929,0.138426579
Right_I_IV,Left_Pf,L_earlyAudMean,0.664583,-3.00E-06,5.00E-06,0.000022,0.54257,0.9996835
Right_I_IV,Left_Pf,L_assocAudMean,0.555607,-7.00E-06,1.00E-06,0.000022,0.161571,0.555532584
Right_I_IV,Left_Pf,L_insOperMean,0.707052,-8.00E-06,2.00E-06,0.000022,0.455662,0.198941511
Right_I_IV,Left_Pf,L_postCingMean,0.524618,-7.00E-06,0,0.000022,0.07148,0.355182765
Right_I_IV,Left_Pf,L_tpjMean,0.756168,-1.40E-05,0,0.000022,0.063325,0.160642432
Right_I_IV,Left_VAmc,L_somatoMean,0.52803,-3.00E-06,3.00E-06,0.001027,0.927784,0.466978635
Right_I_IV,Left_VAmc,L_antCingMean,0.258589,-5.00E-06,4.00E-06,0.001027,0.922294,0.138426579
Right_I_IV,Left_VAmc,L_earlyAudMean,0.534223,-1.00E-06,5.00E-06,0.001027,0.292871,0.9996835
Right_I_IV,Left_VAmc,L_assocAudMean,0.788209,-4.00E-06,2.00E-06,0.001027,0.731376,0.555532584
Right_I_IV,Left_VAmc,L_insOperMean,0.289895,-5.00E-06,7.00E-06,0.001027,0.953373,0.198941511
Right_I_IV,Left_VAmc,L_postCingMean,0.139011,-1.00E-06,6.00E-06,0.001027,0.20926,0.355182765
Right_I_IV,Left_VAmc,L_tpjMean,0.062809,-2.00E-06,1.00E-05,0.001027,0.205619,0.160642432
Right_I_IV,Left_MDl,L_somatoMean,0.503484,-1.00E-06,1.00E-06,0.231291,0.915025,0.466978635
Right_I_IV,Left_MDl,L_antCingMean,0.243734,-3.00E-06,0,0.231291,0.188635,0.138426579
Right_I_IV,Left_MDl,L_earlyAudMean,0.972096,-1.00E-06,1.00E-06,0.231291,0.879781,0.9996835
Right_I_IV,Left_MDl,L_assocAudMean,0.612786,-2.00E-06,1.00E-06,0.231291,0.807469,0.555532584
Right_I_IV,Left_MDl,L_insOperMean,0.152836,-1.00E-06,4.00E-06,0.231291,0.401409,0.198941511
Right_I_IV,Left_MDl,L_postCingMean,0.444312,-2.00E-06,0,0.231291,0.596235,0.355182765
Right_I_IV,Left_MDl,L_tpjMean,0.145625,-2.00E-06,3.00E-06,0.231291,0.61776,0.160642432
Right_I_IV,Left_CeM,L_somatoMean,0.205044,-3.00E-06,0,0.007663,0.199466,0.466978635
Right_I_IV,Left_CeM,L_antCingMean,0.407849,-6.00E-06,2.00E-06,0.007663,0.332486,0.138426579
Right_I_IV,Left_CeM,L_earlyAudMean,0.705451,-1.00E-06,3.00E-06,0.007663,0.445053,0.9996835
Right_I_IV,Left_CeM,L_assocAudMean,0.783105,-3.00E-06,1.00E-06,0.007663,0.640023,0.555532584
Right_I_IV,Left_CeM,L_insOperMean,0.159929,-3.00E-06,7.00E-06,0.007663,0.529031,0.198941511
Right_I_IV,Left_CeM,L_postCingMean,0.405692,-2.00E-06,2.00E-06,0.007663,0.931781,0.355182765
Right_I_IV,Left_CeM,L_tpjMean,0.261384,-5.00E-06,4.00E-06,0.007663,0.866896,0.160642432
Right_I_IV,Left_VA,L_somatoMean,0.680904,-1.00E-06,4.00E-06,0.005196,0.690095,0.466978635
Right_I_IV,Left_VA,L_antCingMean,0.246529,-4.00E-06,4.00E-06,0.005196,0.846211,0.138426579
Right_I_IV,Left_VA,L_earlyAudMean,0.828122,-1.00E-06,3.00E-06,0.005196,0.672362,0.9996835
Right_I_IV,Left_VA,L_assocAudMean,0.863211,-4.00E-06,2.00E-06,0.005196,0.523,0.555532584
Right_I_IV,Left_VA,L_insOperMean,0.149992,-5.00E-06,8.00E-06,0.005196,0.483889,0.198941511
Right_I_IV,Left_VA,L_postCingMean,0.302976,-2.00E-06,4.00E-06,0.005196,0.622816,0.355182765
Right_I_IV,Left_VA,L_tpjMean,0.07851,-2.00E-06,9.00E-06,0.005196,0.263089,0.160642432
Right_I_IV,Left_MV_Re,L_somatoMean,0.198962,-5.00E-06,0,0.043558,0.120555,0.466978635
Right_I_IV,Left_MV_Re,L_antCingMean,0.466567,-6.00E-06,0,0.043558,0.063823,0.138426579
Right_I_IV,Left_MV_Re,L_earlyAudMean,0.70327,-1.00E-06,3.00E-06,0.043558,0.325029,0.9996835
Right_I_IV,Left_MV_Re,L_assocAudMean,0.655174,-2.00E-06,1.00E-06,0.043558,0.818138,0.555532584
Right_I_IV,Left_MV_Re,L_insOperMean,0.203341,-2.00E-06,4.00E-06,0.043558,0.77516,0.198941511
Right_I_IV,Left_MV_Re,L_postCingMean,0.635363,-3.00E-06,1.00E-06,0.043558,0.320289,0.355182765
Right_I_IV,Left_MV_Re,L_tpjMean,0.395787,-5.00E-06,2.00E-06,0.043558,0.219046,0.160642432
Right_I_IV,Left_VM,L_somatoMean,0.786377,-2.00E-06,3.00E-06,0.008634,0.459599,0.466978635
Right_I_IV,Left_VM,L_antCingMean,0.498382,-7.00E-06,2.00E-06,0.008634,0.179959,0.138426579
Right_I_IV,Left_VM,L_earlyAudMean,0.65093,-2.00E-06,3.00E-06,0.008634,0.355337,0.9996835
Right_I_IV,Left_VM,L_assocAudMean,0.933314,-5.00E-06,0,0.008634,0.220157,0.555532584
Right_I_IV,Left_VM,L_insOperMean,0.552086,-7.00E-06,0,0.008634,0.264559,0.198941511
Right_I_IV,Left_VM,L_postCingMean,0.875066,-5.00E-06,0,0.008634,0.175667,0.355182765
Right_I_IV,Left_VM,L_tpjMean,0.452044,-7.00E-06,2.00E-06,0.008634,0.315165,0.160642432
Right_I_IV,Left_CL,L_somatoMean,0.330956,-2.00E-06,0,0.230663,0.26079,0.466978635
Right_I_IV,Left_CL,L_antCingMean,0.223152,-2.00E-06,1.00E-06,0.230663,0.319047,0.138426579
Right_I_IV,Left_CL,L_earlyAudMean,0.723399,0,3.00E-06,0.230663,0.138297,0.9996835
Right_I_IV,Left_CL,L_assocAudMean,0.464686,-1.00E-06,2.00E-06,0.230663,0.481096,0.555532584
Right_I_IV,Left_CL,L_insOperMean,0.22454,-1.00E-06,2.00E-06,0.230663,0.961667,0.198941511
Right_I_IV,Left_CL,L_postCingMean,0.46516,-1.00E-06,0,0.230663,0.488498,0.355182765
Right_I_IV,Left_CL,L_tpjMean,0.245642,-3.00E-06,1.00E-06,0.230663,0.378547,0.160642432
Right_I_IV,Left_PuL,L_somatoMean,0.512882,-1.00E-06,2.00E-06,0.255846,0.849792,0.466978635
Right_I_IV,Left_PuL,L_antCingMean,0.101557,-1.00E-06,2.00E-06,0.255846,0.34904,0.138426579
Right_I_IV,Left_PuL,L_earlyAudMean,0.971489,-1.00E-06,1.00E-06,0.255846,0.873567,0.9996835
Right_I_IV,Left_PuL,L_assocAudMean,0.585413,-2.00E-06,1.00E-06,0.255846,0.934618,0.555532584
Right_I_IV,Left_PuL,L_insOperMean,0.129983,-1.00E-06,5.00E-06,0.255846,0.237245,0.198941511
Right_I_IV,Left_PuL,L_postCingMean,0.315703,-1.00E-06,2.00E-06,0.255846,0.59778,0.355182765
Right_I_IV,Left_PuL,L_tpjMean,0.056177,-1.00E-06,6.00E-06,0.255846,0.036008,0.160642432
Right_I_IV,Left_Pt,L_somatoMean,0.315883,-3.00E-06,3.00E-06,0.002866,0.458453,0.466978635
Right_I_IV,Left_Pt,L_antCingMean,0.284785,-5.00E-06,2.00E-06,0.002866,0.758377,0.138426579
Right_I_IV,Left_Pt,L_earlyAudMean,0.659672,-1.00E-06,4.00E-06,0.002866,0.418687,0.9996835
Right_I_IV,Left_Pt,L_assocAudMean,0.689296,-4.00E-06,2.00E-06,0.002866,0.872762,0.555532584
Right_I_IV,Left_Pt,L_insOperMean,0.193072,-2.00E-06,5.00E-06,0.002866,0.652544,0.198941511
Right_I_IV,Left_Pt,L_postCingMean,0.303924,-3.00E-06,5.00E-06,0.002866,0.622602,0.355182765
Right_I_IV,Left_Pt,L_tpjMean,0.147836,-4.00E-06,8.00E-06,0.002866,0.589282,0.160642432
Right_I_IV,Left_AV,L_somatoMean,0.574567,-2.00E-06,3.00E-06,0.021016,0.848368,0.466978635
Right_I_IV,Left_AV,L_antCingMean,0.115768,-2.00E-06,3.00E-06,0.021016,0.541521,0.138426579
Right_I_IV,Left_AV,L_earlyAudMean,0.745861,-1.00E-06,3.00E-06,0.021016,0.456801,0.9996835
Right_I_IV,Left_AV,L_assocAudMean,0.396989,-1.00E-06,3.00E-06,0.021016,0.456587,0.555532584
Right_I_IV,Left_AV,L_insOperMean,0.050457,-1.00E-06,1.00E-05,0.021016,0.073177,0.198941511
Right_I_IV,Left_AV,L_postCingMean,0.088295,0,5.00E-06,0.021016,0.054211,0.355182765
Right_I_IV,Left_AV,L_tpjMean,0.065932,-1.00E-06,7.00E-06,0.021016,0.179407,0.160642432
Right_I_IV,Left_Pc,L_somatoMean,0.168707,-5.00E-06,1.00E-06,0.000087,0.210665,0.466978635
Right_I_IV,Left_Pc,L_antCingMean,0.797919,-8.00E-06,3.00E-06,0.000087,0.198955,0.138426579
Right_I_IV,Left_Pc,L_earlyAudMean,0.385064,-1.00E-06,5.00E-06,0.000087,0.200698,0.9996835
Right_I_IV,Left_Pc,L_assocAudMean,0.824327,-4.00E-06,3.00E-06,0.000087,0.757926,0.555532584
Right_I_IV,Left_Pc,L_insOperMean,0.378357,-5.00E-06,7.00E-06,0.000087,0.930347,0.198941511
Right_I_IV,Left_Pc,L_postCingMean,0.783671,-4.00E-06,3.00E-06,0.000087,0.547506,0.355182765
Right_I_IV,Left_Pc,L_tpjMean,0.224604,-5.00E-06,9.00E-06,0.000087,0.773321,0.160642432
Right_I_IV,Left_VLp,L_somatoMean,0.475836,-3.00E-06,4.00E-06,0.000612,0.809366,0.466978635
Right_I_IV,Left_VLp,L_antCingMean,0.399266,-7.00E-06,4.00E-06,0.000612,0.579423,0.138426579
Right_I_IV,Left_VLp,L_earlyAudMean,0.773424,-2.00E-06,4.00E-06,0.000612,0.635499,0.9996835
Right_I_IV,Left_VLp,L_assocAudMean,0.874439,-6.00E-06,1.00E-06,0.000612,0.305606,0.555532584
Right_I_IV,Left_VLp,L_insOperMean,0.235847,-4.00E-06,7.00E-06,0.000612,0.762277,0.198941511
Right_I_IV,Left_VLp,L_postCingMean,0.942596,-5.00E-06,2.00E-06,0.000612,0.274166,0.355182765
Right_I_IV,Left_VLp,L_tpjMean,0.11122,-3.00E-06,9.00E-06,0.000612,0.408746,0.160642432
Right_I_IV,Left_LP,L_somatoMean,0.435744,-2.00E-06,1.00E-06,0.190552,0.725915,0.466978635
Right_I_IV,Left_LP,L_antCingMean,0.217162,-3.00E-06,1.00E-06,0.190552,0.436886,0.138426579
Right_I_IV,Left_LP,L_earlyAudMean,0.758367,0,2.00E-06,0.190552,0.233186,0.9996835
Right_I_IV,Left_LP,L_assocAudMean,0.624338,-2.00E-06,1.00E-06,0.190552,0.781926,0.555532584
Right_I_IV,Left_LP,L_insOperMean,0.218471,-2.00E-06,2.00E-06,0.190552,0.96156,0.198941511
Right_I_IV,Left_LP,L_postCingMean,0.516033,-2.00E-06,0,0.190552,0.334335,0.355182765
Right_I_IV,Left_LP,L_tpjMean,0.189143,-2.00E-06,2.00E-06,0.190552,0.939364,0.160642432
Right_I_IV,Left_LD,L_somatoMean,0.501196,-1.00E-06,1.00E-06,0.766921,0.392605,0.466978635
Right_I_IV,Left_LD,L_antCingMean,0.143496,-1.00E-06,2.00E-06,0.766921,0.832033,0.138426579
Right_I_IV,Left_LD,L_earlyAudMean,0.927624,-1.00E-06,1.00E-06,0.766921,0.131876,0.9996835
Right_I_IV,Left_LD,L_assocAudMean,0.602147,-1.00E-06,2.00E-06,0.766921,0.207799,0.555532584
Right_I_IV,Left_LD,L_insOperMean,0.21663,-4.00E-06,2.00E-06,0.766921,0.075136,0.198941511
Right_I_IV,Left_LD,L_postCingMean,0.360268,-1.00E-06,1.00E-06,0.766921,0.866764,0.355182765
Right_I_IV,Left_LD,L_tpjMean,0.169793,-2.00E-06,1.00E-06,0.766921,0.999953,0.160642432
Right_V,Left_LGN,L_somatoMean,0.732502,-3.00E-06,4.00E-06,0.00188,0.99383,0.677539462
Right_V,Left_LGN,L_antCingMean,0.147737,-2.00E-06,5.00E-06,0.00188,0.65964,0.138963823
Right_V,Left_LGN,L_earlyAudMean,0.871117,-2.00E-06,2.00E-06,0.00188,0.989761,0.848434382
Right_V,Left_LGN,L_assocAudMean,0.990016,-4.00E-06,1.00E-06,0.00188,0.475075,0.634452501
Right_V,Left_LGN,L_insOperMean,0.938075,-1.30E-05,0,0.00188,0.081514,0.214846355
Right_V,Left_LGN,L_postCingMean,0.993624,-4.00E-06,1.00E-06,0.00188,0.231766,0.412293338
Right_V,Left_LGN,L_tpjMean,0.570216,-9.00E-06,2.00E-06,0.00188,0.225966,0.140150317
Right_V,Left_MGN,L_somatoMean,0.144393,-5.00E-06,0,0.022911,0.01763,0.677539462
Right_V,Left_MGN,L_antCingMean,0.654249,-7.00E-06,0,0.022911,0.021162,0.138963823
Right_V,Left_MGN,L_earlyAudMean,0.998442,-2.00E-06,1.00E-06,0.022911,0.68888,0.848434382
Right_V,Left_MGN,L_assocAudMean,0.880223,-4.00E-06,1.00E-06,0.022911,0.522965,0.634452501
Right_V,Left_MGN,L_insOperMean,0.533256,-7.00E-06,0,0.022911,0.228954,0.214846355
Right_V,Left_MGN,L_postCingMean,0.895628,-3.00E-06,0,0.022911,0.149151,0.412293338
Right_V,Left_MGN,L_tpjMean,0.505264,-7.00E-06,0,0.022911,0.09103,0.140150317
Right_V,Left_PuI,L_somatoMean,0.536102,-2.00E-06,1.00E-06,0.364912,0.248264,0.677539462
Right_V,Left_PuI,L_antCingMean,0.127661,-1.00E-06,2.00E-06,0.364912,0.600131,0.138963823
Right_V,Left_PuI,L_earlyAudMean,0.980543,-1.00E-06,1.00E-06,0.364912,0.23553,0.848434382
Right_V,Left_PuI,L_assocAudMean,0.726716,-3.00E-06,1.00E-06,0.364912,0.525343,0.634452501
Right_V,Left_PuI,L_insOperMean,0.354976,-9.00E-06,2.00E-06,0.364912,0.031314,0.214846355
Right_V,Left_PuI,L_postCingMean,0.540899,-2.00E-06,1.00E-06,0.364912,0.259882,0.412293338
Right_V,Left_PuI,L_tpjMean,0.179734,-4.00E-06,2.00E-06,0.364912,0.591416,0.140150317
Right_V,Left_PuM,L_somatoMean,0.265382,-3.00E-06,0,0.015932,0.108386,0.677539462
Right_V,Left_PuM,L_antCingMean,0.332768,-5.00E-06,1.00E-06,0.015932,0.425676,0.138963823
Right_V,Left_PuM,L_earlyAudMean,0.99563,-2.00E-06,2.00E-06,0.015932,0.70154,0.848434382
Right_V,Left_PuM,L_assocAudMean,0.795968,-3.00E-06,1.00E-06,0.015932,0.724708,0.634452501
Right_V,Left_PuM,L_insOperMean,0.899364,-1.40E-05,0,0.015932,0.020892,0.214846355
Right_V,Left_PuM,L_postCingMean,0.761292,-5.00E-06,0,0.015932,0.020016,0.412293338
Right_V,Left_PuM,L_tpjMean,0.328437,-6.00E-06,2.00E-06,0.015932,0.444219,0.140150317
Right_V,Left_L_Sg,L_somatoMean,0.937663,-1.00E-06,5.00E-06,0.040331,0.440667,0.677539462
Right_V,Left_L_Sg,L_antCingMean,0.126103,-3.00E-06,3.00E-06,0.040331,0.617642,0.138963823
Right_V,Left_L_Sg,L_earlyAudMean,0.656582,0,4.00E-06,0.040331,0.488594,0.848434382
Right_V,Left_L_Sg,L_assocAudMean,0.675971,-3.00E-06,1.00E-06,0.040331,0.976579,0.634452501
Right_V,Left_L_Sg,L_insOperMean,0.262132,-3.00E-06,3.00E-06,0.040331,0.998314,0.214846355
Right_V,Left_L_Sg,L_postCingMean,0.391054,-1.00E-06,3.00E-06,0.040331,0.762667,0.412293338
Right_V,Left_L_Sg,L_tpjMean,0.091634,-2.00E-06,6.00E-06,0.040331,0.368153,0.140150317
Right_V,Left_VPL,L_somatoMean,0.670181,-2.00E-06,3.00E-06,0.013157,0.88899,0.677539462
Right_V,Left_VPL,L_antCingMean,0.474718,-6.00E-06,2.00E-06,0.013157,0.17051,0.138963823
Right_V,Left_VPL,L_earlyAudMean,0.601499,-1.00E-06,4.00E-06,0.013157,0.444941,0.848434382
Right_V,Left_VPL,L_assocAudMean,0.827487,-5.00E-06,0,0.013157,0.169331,0.634452501
Right_V,Left_VPL,L_insOperMean,0.407144,-4.00E-06,1.00E-06,0.013157,0.565467,0.214846355
Right_V,Left_VPL,L_postCingMean,0.972254,-4.00E-06,1.00E-06,0.013157,0.130339,0.412293338
Right_V,Left_VPL,L_tpjMean,0.26431,-4.00E-06,4.00E-06,0.013157,0.692518,0.140150317
Right_V,Left_CM,L_somatoMean,0.696487,-3.00E-06,2.00E-06,0.001745,0.924309,0.677539462
Right_V,Left_CM,L_antCingMean,0.980436,-6.00E-06,0,0.001745,0.025326,0.138963823
Right_V,Left_CM,L_earlyAudMean,0.585146,-1.00E-06,4.00E-06,0.001745,0.490371,0.848434382
Right_V,Left_CM,L_insOperMean,0.67288,-9.00E-06,1.00E-06,0.001745,0.277622,0.214846355
Right_V,Left_CM,L_postCingMean,0.708807,-5.00E-06,0,0.001745,0.062381,0.412293338
Right_V,Left_CM,L_tpjMean,0.641646,-7.00E-06,2.00E-06,0.001745,0.163821,0.140150317
Right_V,Left_VLa,L_somatoMean,0.901491,-2.00E-06,4.00E-06,0.00711,0.641471,0.677539462
Right_V,Left_VLa,L_antCingMean,0.30809,-4.00E-06,3.00E-06,0.00711,0.597799,0.138963823
Right_V,Left_VLa,L_earlyAudMean,0.675807,-1.00E-06,3.00E-06,0.00711,0.608329,0.848434382
Right_V,Left_VLa,L_assocAudMean,0.967217,-4.00E-06,1.00E-06,0.00711,0.366021,0.634452501
Right_V,Left_VLa,L_insOperMean,0.27117,-3.00E-06,5.00E-06,0.00711,0.931156,0.214846355
Right_V,Left_VLa,L_postCingMean,0.722268,-3.00E-06,2.00E-06,0.00711,0.47971,0.412293338
Right_V,Left_VLa,L_tpjMean,0.089639,-2.00E-06,8.00E-06,0.00711,0.373957,0.140150317
Right_V,Left_PuA,L_somatoMean,0.438125,-3.00E-06,2.00E-06,0.004689,0.414311,0.677539462
Right_V,Left_PuA,L_antCingMean,0.34601,-5.00E-06,2.00E-06,0.004689,0.530886,0.138963823
Right_V,Left_PuA,L_earlyAudMean,0.701651,-2.00E-06,3.00E-06,0.004689,0.668032,0.848434382
Right_V,Left_PuA,L_assocAudMean,0.969074,-4.00E-06,1.00E-06,0.004689,0.484258,0.634452501
Right_V,Left_PuA,L_insOperMean,0.513472,-6.00E-06,1.00E-06,0.004689,0.429289,0.214846355
Right_V,Left_PuA,L_tpjMean,0.153716,-3.00E-06,5.00E-06,0.004689,0.714474,0.140150317
Right_V,Left_MDm,L_somatoMean,0.665101,-2.00E-06,1.00E-06,0.114947,0.883467,0.677539462
Right_V,Left_MDm,L_antCingMean,0.372554,-5.00E-06,0,0.114947,0.046702,0.138963823
Right_V,Left_MDm,L_earlyAudMean,0.765124,-1.00E-06,1.00E-06,0.114947,0.694183,0.848434382
Right_V,Left_MDm,L_assocAudMean,0.776423,-2.00E-06,1.00E-06,0.114947,0.593104,0.634452501
Right_V,Left_MDm,L_insOperMean,0.231524,-2.00E-06,3.00E-06,0.114947,0.900571,0.214846355
Right_V,Left_MDm,L_postCingMean,0.634685,-2.00E-06,0,0.114947,0.313299,0.412293338
Right_V,Left_MDm,L_tpjMean,0.153784,-3.00E-06,3.00E-06,0.114947,0.873585,0.140150317
Right_V,Left_Pf,L_somatoMean,0.901026,-3.00E-06,3.00E-06,0.000448,0.75043,0.677539462
