"cer","thal","neo","directP","indirectBootLLCI","indirectBootULCI","a_pval","b_pval","linmod_pval"
"Right_I_IV","Left_LGN","L_somatoMean","0.602244","0","3e-06","0.004809","0.180176","0.944332203790838"
"Right_I_IV","Left_LGN","L_antCingMean","0.042265","0","3e-06","0.004809","0.098108","0.146119467161349"
"Right_I_IV","Left_LGN","L_earlyAudMean","0.339921","0","5e-06","0.004809","0.019249","0.926193821580722"
"Right_I_IV","Left_LGN","L_assocAudMean","0.969141","-1e-06","2e-06","0.004809","0.599696","0.833039767162201"
"Right_I_IV","Left_LGN","L_insOperMean","0.440055","-1e-06","5e-06","0.004809","0.047695","0.912766876464739"
"Right_I_IV","Left_LGN","L_postCingMean","0.986941","-2e-06","2e-06","0.004809","0.776360","0.875963202041443"
"Right_I_IV","Left_LGN","L_tpjMean","0.881553","-1e-06","4e-06","0.004809","0.141762","0.589887869425168"
"Right_I_IV","Left_MGN","L_somatoMean","0.841552","-4e-06","3e-06","0.000000","0.835024","0.944332203790838"
"Right_I_IV","Left_MGN","L_antCingMean","0.350114","-3e-06","3e-06","0.000000","0.950943","0.146119467161349"
"Right_I_IV","Left_MGN","L_earlyAudMean","0.738324","-4e-06","7e-06","0.000000","0.590629","0.926193821580722"
"Right_I_IV","Left_MGN","L_assocAudMean","0.369466","-7e-06","2e-06","0.000000","0.305362","0.833039767162201"
"Right_I_IV","Left_MGN","L_insOperMean","0.745853","-5e-06","7e-06","0.000000","0.589349","0.912766876464739"
"Right_I_IV","Left_MGN","L_postCingMean","0.972853","-4e-06","5e-06","0.000000","0.850764","0.875963202041443"
"Right_I_IV","Left_MGN","L_tpjMean","0.432890","-2e-06","9e-06","0.000000","0.120669","0.589887869425168"
"Right_I_IV","Left_PuI","L_somatoMean","0.737201","0","2e-06","0.049761","0.196491","0.944332203790838"
"Right_I_IV","Left_PuI","L_antCingMean","0.099935","-1e-06","1e-06","0.049761","0.371532","0.146119467161349"
"Right_I_IV","Left_PuI","L_earlyAudMean","0.700673","-1e-06","3e-06","0.049761","0.129806","0.926193821580722"
"Right_I_IV","Left_PuI","L_assocAudMean","0.946379","-1e-06","2e-06","0.049761","0.670980","0.833039767162201"
"Right_I_IV","Left_PuI","L_insOperMean","0.828159","-1e-06","3e-06","0.049761","0.300753","0.912766876464739"
"Right_I_IV","Left_PuI","L_postCingMean","0.761431","-2e-06","1e-06","0.049761","0.611976","0.875963202041443"
"Right_I_IV","Left_PuI","L_tpjMean","0.758361","-1e-06","2e-06","0.049761","0.513643","0.589887869425168"
"Right_I_IV","Left_PuM","L_somatoMean","0.237076","0","5e-06","0.000025","0.045127","0.944332203790838"
"Right_I_IV","Left_PuM","L_antCingMean","0.070265","-1e-06","4e-06","0.000025","0.269474","0.146119467161349"
"Right_I_IV","Left_PuM","L_earlyAudMean","0.115272","0","8e-06","0.000025","0.008334","0.926193821580722"
"Right_I_IV","Left_PuM","L_assocAudMean","0.671195","0","5e-06","0.000025","0.332869","0.833039767162201"
"Right_I_IV","Left_PuM","L_insOperMean","0.206211","0","8e-06","0.000025","0.029160","0.912766876464739"
"Right_I_IV","Left_PuM","L_postCingMean","0.884978","-2e-06","3e-06","0.000025","0.660509","0.875963202041443"
"Right_I_IV","Left_PuM","L_tpjMean","0.670158","-1e-06","6e-06","0.000025","0.162210","0.589887869425168"
"Right_I_IV","Left_L_Sg","L_somatoMean","0.563401","0","3e-06","0.000045","0.287033","0.944332203790838"
"Right_I_IV","Left_L_Sg","L_antCingMean","0.098926","-1e-06","4e-06","0.000045","0.402893","0.146119467161349"
"Right_I_IV","Left_L_Sg","L_earlyAudMean","0.473531","-1e-06","6e-06","0.000045","0.184918","0.926193821580722"
"Right_I_IV","Left_L_Sg","L_assocAudMean","0.810479","-1e-06","3e-06","0.000045","0.491673","0.833039767162201"
"Right_I_IV","Left_L_Sg","L_insOperMean","0.118257","0","1e-05","0.000045","0.006822","0.912766876464739"
"Right_I_IV","Left_L_Sg","L_postCingMean","0.335869","0","4e-06","0.000045","0.069799","0.875963202041443"
"Right_I_IV","Left_L_Sg","L_tpjMean","0.570893","0","5e-06","0.000045","0.093072","0.589887869425168"
"Right_I_IV","Left_VPL","L_somatoMean","0.879663","-2e-06","3e-06","0.000000","0.778197","0.944332203790838"
"Right_I_IV","Left_VPL","L_antCingMean","0.232940","-2e-06","3e-06","0.000000","0.801093","0.146119467161349"
"Right_I_IV","Left_VPL","L_earlyAudMean","0.535138","-1e-06","6e-06","0.000000","0.336064","0.926193821580722"
"Right_I_IV","Left_VPL","L_assocAudMean","0.826119","-3e-06","3e-06","0.000000","0.917943","0.833039767162201"
"Right_I_IV","Left_VPL","L_insOperMean","0.471592","0","7e-06","0.000000","0.263749","0.912766876464739"
"Right_I_IV","Left_VPL","L_postCingMean","0.520543","-4e-06","2e-06","0.000000","0.452740","0.875963202041443"
"Right_I_IV","Left_VPL","L_tpjMean","0.747439","-3e-06","4e-06","0.000000","0.940215","0.589887869425168"
"Right_I_IV","Left_CM","L_somatoMean","0.341466","-1e-06","6e-06","0.000000","0.213954","0.944332203790838"
"Right_I_IV","Left_CM","L_antCingMean","0.244937","-2e-06","4e-06","0.000000","0.714372","0.146119467161349"
"Right_I_IV","Left_CM","L_earlyAudMean","0.419938","-2e-06","8e-06","0.000000","0.280284","0.926193821580722"
"Right_I_IV","Left_CM","L_assocAudMean","0.903402","-4e-06","5e-06","0.000000","0.995422","0.833039767162201"
"Right_I_IV","Left_CM","L_insOperMean","0.209938","0","1.1e-05","0.000000","0.099648","0.912766876464739"
"Right_I_IV","Left_CM","L_postCingMean","0.750249","-3e-06","5e-06","0.000000","0.605339","0.875963202041443"
"Right_I_IV","Left_CM","L_tpjMean","0.756470","-2e-06","6e-06","0.000000","0.426596","0.589887869425168"
"Right_I_IV","Left_VLa","L_somatoMean","0.972747","-2e-06","3e-06","0.000000","0.982460","0.944332203790838"
"Right_I_IV","Left_VLa","L_antCingMean","0.504910","-3e-06","1e-06","0.000000","0.586675","0.146119467161349"
"Right_I_IV","Left_VLa","L_earlyAudMean","0.976454","-3e-06","4e-06","0.000000","0.958628","0.926193821580722"
"Right_I_IV","Left_VLa","L_assocAudMean","0.589969","-4e-06","2e-06","0.000000","0.576244","0.833039767162201"
"Right_I_IV","Left_VLa","L_insOperMean","0.784208","-2e-06","5e-06","0.000000","0.613893","0.912766876464739"
"Right_I_IV","Left_VLa","L_postCingMean","0.513739","-4e-06","1e-06","0.000000","0.436950","0.875963202041443"
"Right_I_IV","Left_VLa","L_tpjMean","0.495148","-4e-06","2e-06","0.000000","0.666159","0.589887869425168"
"Right_I_IV","Left_PuA","L_somatoMean","0.523525","-1e-06","5e-06","0.000005","0.288080","0.944332203790838"
"Right_I_IV","Left_PuA","L_antCingMean","0.080771","-1e-06","5e-06","0.000005","0.312218","0.146119467161349"
"Right_I_IV","Left_PuA","L_earlyAudMean","0.310631","0","7e-06","0.000005","0.097373","0.926193821580722"
"Right_I_IV","Left_PuA","L_assocAudMean","0.659016","-1e-06","6e-06","0.000005","0.354974","0.833039767162201"
"Right_I_IV","Left_PuA","L_postCingMean","0.937538","-2e-06","3e-06","0.000005","0.951889","0.875963202041443"
"Right_I_IV","Left_PuA","L_tpjMean","0.953276","-1e-06","5e-06","0.000005","0.590382","0.589887869425168"
"Right_I_IV","Left_MDm","L_somatoMean","0.271311","-3e-06","7e-06","0.000000","0.108878","0.944332203790838"
"Right_I_IV","Left_MDm","L_antCingMean","0.181093","-3e-06","3e-06","0.000000","0.645409","0.146119467161349"
"Right_I_IV","Left_MDm","L_earlyAudMean","0.829888","-5e-06","5e-06","0.000000","0.694538","0.926193821580722"
"Right_I_IV","Left_MDm","L_assocAudMean","0.359345","-4e-06","9e-06","0.000000","0.136993","0.833039767162201"
"Right_I_IV","Left_MDm","L_insOperMean","0.472299","-4e-06","9e-06","0.000000","0.265102","0.912766876464739"
"Right_I_IV","Left_MDm","L_postCingMean","0.547401","-6e-06","2e-06","0.000000","0.488352","0.875963202041443"
"Right_I_IV","Left_MDm","L_tpjMean","0.448122","-6e-06","2e-06","0.000000","0.588675","0.589887869425168"
"Right_I_IV","Left_Pf","L_somatoMean","0.169973","0","8e-06","0.000000","0.060876","0.944332203790838"
"Right_I_IV","Left_Pf","L_antCingMean","0.157918","-2e-06","4e-06","0.000000","0.537770","0.146119467161349"
"Right_I_IV","Left_Pf","L_earlyAudMean","0.511909","-3e-06","8e-06","0.000000","0.340015","0.926193821580722"
"Right_I_IV","Left_Pf","L_assocAudMean","0.863511","-4e-06","8e-06","0.000000","0.679206","0.833039767162201"
"Right_I_IV","Left_Pf","L_postCingMean","0.208604","-1e-06","7e-06","0.000000","0.071974","0.875963202041443"
"Right_I_IV","Left_VAmc","L_somatoMean","0.477711","-1e-06","6e-06","0.000000","0.309443","0.944332203790838"
"Right_I_IV","Left_VAmc","L_antCingMean","0.321620","-3e-06","3e-06","0.000000","0.975818","0.146119467161349"
"Right_I_IV","Left_VAmc","L_earlyAudMean","0.627444","-3e-06","6e-06","0.000000","0.461843","0.926193821580722"
"Right_I_IV","Left_VAmc","L_assocAudMean","0.884280","-4e-06","6e-06","0.000000","0.993529","0.833039767162201"
"Right_I_IV","Left_VAmc","L_insOperMean","0.289522","-1e-06","1.1e-05","0.000000","0.129580","0.912766876464739"
"Right_I_IV","Left_VAmc","L_postCingMean","0.804772","-4e-06","3e-06","0.000000","0.846225","0.875963202041443"
"Right_I_IV","Left_VAmc","L_tpjMean","0.698259","-3e-06","3e-06","0.000000","0.967019","0.589887869425168"
"Right_I_IV","Left_MDl","L_somatoMean","0.210110","-2e-06","6e-06","0.000035","0.031922","0.944332203790838"
"Right_I_IV","Left_MDl","L_antCingMean","0.028069","0","4e-06","0.000035","0.083715","0.146119467161349"
"Right_I_IV","Left_MDl","L_earlyAudMean","0.642781","-3e-06","5e-06","0.000035","0.371114","0.926193821580722"
"Right_I_IV","Left_MDl","L_assocAudMean","0.184518","-2e-06","8e-06","0.000035","0.014562","0.833039767162201"
"Right_I_IV","Left_MDl","L_insOperMean","0.312204","-2e-06","8e-06","0.000035","0.070305","0.912766876464739"
"Right_I_IV","Left_MDl","L_postCingMean","0.896274","-3e-06","2e-06","0.000035","0.990680","0.875963202041443"
"Right_I_IV","Left_MDl","L_tpjMean","0.798967","-2e-06","3e-06","0.000035","0.773442","0.589887869425168"
"Right_I_IV","Left_CeM","L_somatoMean","0.343796","-2e-06","7e-06","0.000000","0.174205","0.944332203790838"
"Right_I_IV","Left_CeM","L_antCingMean","0.214525","-2e-06","3e-06","0.000000","0.726500","0.146119467161349"
"Right_I_IV","Left_CeM","L_earlyAudMean","0.910455","-4e-06","5e-06","0.000000","0.809713","0.926193821580722"
"Right_I_IV","Left_CeM","L_assocAudMean","0.930563","-5e-06","7e-06","0.000000","0.751934","0.833039767162201"
"Right_I_IV","Left_CeM","L_insOperMean","0.260904","-1e-06","9e-06","0.000000","0.102132","0.912766876464739"
"Right_I_IV","Left_CeM","L_postCingMean","0.845988","-4e-06","4e-06","0.000000","0.680177","0.875963202041443"
"Right_I_IV","Left_CeM","L_tpjMean","0.942528","-3e-06","4e-06","0.000000","0.546716","0.589887869425168"
"Right_I_IV","Left_VA","L_somatoMean","0.856467","-2e-06","3e-06","0.000000","0.755750","0.944332203790838"
"Right_I_IV","Left_VA","L_antCingMean","0.411448","-3e-06","2e-06","0.000000","0.820611","0.146119467161349"
"Right_I_IV","Left_VA","L_earlyAudMean","0.971242","-3e-06","4e-06","0.000000","0.893177","0.926193821580722"
"Right_I_IV","Left_VA","L_assocAudMean","0.634426","-4e-06","2e-06","0.000000","0.648642","0.833039767162201"
"Right_I_IV","Left_VA","L_insOperMean","0.628037","-1e-06","7e-06","0.000000","0.446574","0.912766876464739"
"Right_I_IV","Left_VA","L_postCingMean","0.543388","-4e-06","2e-06","0.000000","0.492944","0.875963202041443"
"Right_I_IV","Left_VA","L_tpjMean","0.713538","-4e-06","4e-06","0.000000","0.995153","0.589887869425168"
"Right_I_IV","Left_MV_Re","L_somatoMean","0.357141","0","5e-06","0.000078","0.094097","0.944332203790838"
"Right_I_IV","Left_MV_Re","L_antCingMean","0.044754","0","4e-06","0.000078","0.150568","0.146119467161349"
"Right_I_IV","Left_MV_Re","L_earlyAudMean","0.777762","-2e-06","4e-06","0.000078","0.536717","0.926193821580722"
"Right_I_IV","Left_MV_Re","L_assocAudMean","0.776237","-1e-06","5e-06","0.000078","0.431600","0.833039767162201"
"Right_I_IV","Left_MV_Re","L_insOperMean","0.233529","0","8e-06","0.000078","0.029517","0.912766876464739"
"Right_I_IV","Left_MV_Re","L_postCingMean","0.565186","-2e-06","4e-06","0.000078","0.226554","0.875963202041443"
"Right_I_IV","Left_MV_Re","L_tpjMean","0.584822","0","5e-06","0.000078","0.089276","0.589887869425168"
"Right_I_IV","Left_VM","L_somatoMean","0.228009","0","7e-06","0.000000","0.088494","0.944332203790838"
"Right_I_IV","Left_VM","L_antCingMean","0.135307","-1e-06","3e-06","0.000000","0.482218","0.146119467161349"
"Right_I_IV","Left_VM","L_assocAudMean","0.765697","-2e-06","6e-06","0.000000","0.545957","0.833039767162201"
"Right_I_IV","Left_VM","L_insOperMean","0.262916","0","9e-06","0.000000","0.104246","0.912766876464739"
"Right_I_IV","Left_VM","L_postCingMean","0.974768","-3e-06","4e-06","0.000000","0.919339","0.875963202041443"
"Right_I_IV","Left_VM","L_tpjMean","0.988316","-2e-06","4e-06","0.000000","0.630496","0.589887869425168"
"Right_I_IV","Left_CL","L_somatoMean","0.046867","0","6e-06","0.000502","0.000214","0.944332203790838"
"Right_I_IV","Left_CL","L_antCingMean","0.011138","0","4e-06","0.000502","0.015517","0.146119467161349"
"Right_I_IV","Left_CL","L_earlyAudMean","0.409758","-1e-06","5e-06","0.000502","0.086036","0.926193821580722"
"Right_I_IV","Left_CL","L_assocAudMean","0.186533","0","6e-06","0.000502","0.005099","0.833039767162201"
"Right_I_IV","Left_CL","L_insOperMean","0.139997","0","8e-06","0.000502","0.003608","0.912766876464739"
"Right_I_IV","Left_CL","L_postCingMean","0.373079","0","4e-06","0.000502","0.052249","0.875963202041443"
"Right_I_IV","Left_CL","L_tpjMean","0.513563","0","5e-06","0.000502","0.033393","0.589887869425168"
"Right_I_IV","Left_PuL","L_somatoMean","0.540235","-1e-06","3e-06","0.028061","0.052602","0.944332203790838"
"Right_I_IV","Left_PuL","L_antCingMean","0.056798","-1e-06","2e-06","0.028061","0.120635","0.146119467161349"
"Right_I_IV","Left_PuL","L_earlyAudMean","0.646111","-1e-06","3e-06","0.028061","0.115849","0.926193821580722"
"Right_I_IV","Left_PuL","L_assocAudMean","0.632012","-1e-06","4e-06","0.028061","0.051560","0.833039767162201"
"Right_I_IV","Left_PuL","L_insOperMean","0.463682","-1e-06","5e-06","0.028061","0.017753","0.912766876464739"
"Right_I_IV","Left_PuL","L_postCingMean","0.988881","-2e-06","2e-06","0.028061","0.643438","0.875963202041443"
"Right_I_IV","Left_PuL","L_tpjMean","0.720174","-1e-06","2e-06","0.028061","0.676747","0.589887869425168"
"Right_I_IV","Left_Pt","L_somatoMean","0.033916","0","8e-06","0.000001","0.002007","0.944332203790838"
"Right_I_IV","Left_Pt","L_antCingMean","0.050893","-1e-06","4e-06","0.000001","0.185247","0.146119467161349"
"Right_I_IV","Left_Pt","L_earlyAudMean","0.086725","0","9e-06","0.000001","0.010516","0.926193821580722"
"Right_I_IV","Left_Pt","L_assocAudMean","0.365629","-3e-06","8e-06","0.000001","0.122860","0.833039767162201"
"Right_I_IV","Left_Pt","L_insOperMean","0.039686","0","1.2e-05","0.000001","0.002339","0.912766876464739"
"Right_I_IV","Left_Pt","L_postCingMean","0.615621","-2e-06","5e-06","0.000001","0.367268","0.875963202041443"
"Right_I_IV","Left_Pt","L_tpjMean","0.374048","0","7e-06","0.000001","0.061547","0.589887869425168"
"Right_I_IV","Left_AV","L_somatoMean","0.246686","-1e-06","7e-06","0.000001","0.080927","0.944332203790838"
"Right_I_IV","Left_AV","L_antCingMean","0.078300","-1e-06","4e-06","0.000001","0.294964","0.146119467161349"
"Right_I_IV","Left_AV","L_earlyAudMean","0.785213","-3e-06","6e-06","0.000001","0.621046","0.926193821580722"
"Right_I_IV","Left_AV","L_assocAudMean","0.302096","-1e-06","9e-06","0.000001","0.086897","0.833039767162201"
"Right_I_IV","Left_AV","L_insOperMean","0.440777","-3e-06","9e-06","0.000001","0.217358","0.912766876464739"
"Right_I_IV","Left_AV","L_postCingMean","0.946930","-3e-06","3e-06","0.000001","0.946947","0.875963202041443"
"Right_I_IV","Left_AV","L_tpjMean","0.882767","-3e-06","5e-06","0.000001","0.433852","0.589887869425168"
"Right_I_IV","Left_Pc","L_somatoMean","0.886964","-2e-06","2e-06","0.000017","0.886827","0.944332203790838"
"Right_I_IV","Left_Pc","L_antCingMean","0.543657","-3e-06","1e-06","0.000017","0.379228","0.146119467161349"
"Right_I_IV","Left_Pc","L_earlyAudMean","0.843460","-3e-06","3e-06","0.000017","0.839002","0.926193821580722"
"Right_I_IV","Left_Pc","L_assocAudMean","0.384932","-4e-06","0","0.000017","0.256875","0.833039767162201"
"Right_I_IV","Left_Pc","L_insOperMean","0.931963","-2e-06","5e-06","0.000017","0.782802","0.912766876464739"
"Right_I_IV","Left_Pc","L_postCingMean","0.706420","-3e-06","2e-06","0.000017","0.679515","0.875963202041443"
"Right_I_IV","Left_Pc","L_tpjMean","0.381982","-4e-06","1e-06","0.000017","0.461571","0.589887869425168"
"Right_I_IV","Left_VLp","L_somatoMean","0.995175","-2e-06","3e-06","0.000000","0.936326","0.944332203790838"
"Right_I_IV","Left_VLp","L_antCingMean","0.414879","-3e-06","2e-06","0.000000","0.743879","0.146119467161349"
"Right_I_IV","Left_VLp","L_earlyAudMean","0.968757","-3e-06","4e-06","0.000000","0.880158","0.926193821580722"
"Right_I_IV","Left_VLp","L_assocAudMean","0.702092","-4e-06","3e-06","0.000000","0.737684","0.833039767162201"
"Right_I_IV","Left_VLp","L_insOperMean","0.746743","-2e-06","5e-06","0.000000","0.564919","0.912766876464739"
"Right_I_IV","Left_VLp","L_postCingMean","0.613977","-4e-06","2e-06","0.000000","0.571804","0.875963202041443"
"Right_I_IV","Left_VLp","L_tpjMean","0.574115","-4e-06","3e-06","0.000000","0.795978","0.589887869425168"
"Right_I_IV","Left_LP","L_somatoMean","0.343783","-1e-06","5e-06","0.000196","0.071618","0.944332203790838"
"Right_I_IV","Left_LP","L_antCingMean","0.036638","0","3e-06","0.000196","0.109553","0.146119467161349"
"Right_I_IV","Left_LP","L_earlyAudMean","0.800282","-2e-06","3e-06","0.000196","0.549627","0.926193821580722"
"Right_I_IV","Left_LP","L_assocAudMean","0.761022","-3e-06","5e-06","0.000196","0.385240","0.833039767162201"
"Right_I_IV","Left_LP","L_insOperMean","0.368173","0","6e-06","0.000196","0.075328","0.912766876464739"
"Right_I_IV","Left_LP","L_postCingMean","0.945401","-2e-06","3e-06","0.000196","0.719873","0.875963202041443"
"Right_I_IV","Left_LP","L_tpjMean","0.718372","-2e-06","2e-06","0.000196","0.878153","0.589887869425168"
"Right_I_IV","Left_LD","L_somatoMean","0.090754","0","5e-06","0.006766","0.000098","0.944332203790838"
"Right_I_IV","Left_LD","L_antCingMean","0.006966","0","4e-06","0.006766","0.002479","0.146119467161349"
"Right_I_IV","Left_LD","L_earlyAudMean","0.430153","0","4e-06","0.006766","0.039922","0.926193821580722"
"Right_I_IV","Left_LD","L_assocAudMean","0.187211","0","6e-06","0.006766","0.000570","0.833039767162201"
"Right_I_IV","Left_LD","L_insOperMean","0.461442","-1e-06","5e-06","0.006766","0.048662","0.912766876464739"
"Right_I_IV","Left_LD","L_postCingMean","0.152534","0","5e-06","0.006766","0.000372","0.875963202041443"
"Right_I_IV","Left_LD","L_tpjMean","0.597641","0","4e-06","0.006766","0.015095","0.589887869425168"
"Right_V","Left_LGN","L_somatoMean","0.763782","0","2e-06","0.003378","0.214802","0.773301403735387"
"Right_V","Left_LGN","L_antCingMean","0.021749","0","3e-06","0.003378","0.070109","0.0987980457047167"
"Right_V","Left_LGN","L_earlyAudMean","0.312476","0","5e-06","0.003378","0.018068","0.932323141330205"
"Right_V","Left_LGN","L_assocAudMean","0.846904","-1e-06","3e-06","0.003378","0.555125","0.935877093202191"
"Right_V","Left_LGN","L_insOperMean","0.315542","0","5e-06","0.003378","0.037210","0.95629460614237"
"Right_V","Left_LGN","L_postCingMean","0.721040","-2e-06","2e-06","0.003378","0.653749","0.85966012487178"
"Right_V","Left_LGN","L_tpjMean","0.780845","-1e-06","4e-06","0.003378","0.129406","0.652656520244325"
"Right_V","Left_MGN","L_somatoMean","0.615645","-4e-06","2e-06","0.000000","0.671914","0.773301403735387"
"Right_V","Left_MGN","L_antCingMean","0.224417","-2e-06","3e-06","0.000000","0.920139","0.0987980457047167"
"Right_V","Left_MGN","L_earlyAudMean","0.745361","-4e-06","6e-06","0.000000","0.593727","0.932323141330205"
"Right_V","Left_MGN","L_assocAudMean","0.502174","-6e-06","2e-06","0.000000","0.392078","0.935877093202191"
"Right_V","Left_MGN","L_insOperMean","0.590484","-4e-06","7e-06","0.000000","0.486315","0.95629460614237"
"Right_V","Left_MGN","L_postCingMean","0.617209","-3e-06","5e-06","0.000000","0.598455","0.85966012487178"
"Right_V","Left_MGN","L_tpjMean","0.392460","-2e-06","8e-06","0.000000","0.106155","0.652656520244325"
"Right_V","Left_PuI","L_somatoMean","0.884223","0","2e-06","0.030464","0.220551","0.773301403735387"
"Right_V","Left_PuI","L_antCingMean","0.059075","-1e-06","2e-06","0.030464","0.303573","0.0987980457047167"
"Right_V","Left_PuI","L_earlyAudMean","0.656666","0","3e-06","0.030464","0.125606","0.932323141330205"
"Right_V","Left_PuI","L_assocAudMean","0.933061","-1e-06","2e-06","0.030464","0.639063","0.935877093202191"
"Right_V","Left_PuI","L_insOperMean","0.669202","-1e-06","3e-06","0.030464","0.270335","0.95629460614237"
"Right_V","Left_PuI","L_postCingMean","0.976551","-2e-06","1e-06","0.030464","0.689822","0.85966012487178"
"Right_V","Left_PuI","L_tpjMean","0.847594","-1e-06","2e-06","0.030464","0.500156","0.652656520244325"
"Right_V","Left_PuM","L_somatoMean","0.402841","0","4e-06","0.000054","0.071877","0.773301403735387"
"Right_V","Left_PuM","L_antCingMean","0.043168","-1e-06","4e-06","0.000054","0.230996","0.0987980457047167"
"Right_V","Left_PuM","L_assocAudMean","0.578722","0","4e-06","0.000054","0.293655","0.935877093202191"
"Right_V","Left_PuM","L_insOperMean","0.158770","0","8e-06","0.000054","0.023179","0.95629460614237"
"Right_V","Left_PuM","L_postCingMean","0.589971","-1e-06","3e-06","0.000054","0.499663","0.85966012487178"
"Right_V","Left_PuM","L_tpjMean","0.622210","-1e-06","5e-06","0.000054","0.147247","0.652656520244325"
"Right_V","Left_L_Sg","L_somatoMean","0.782558","0","2e-06","0.000100","0.371178","0.773301403735387"
"Right_V","Left_L_Sg","L_antCingMean","0.062535","-1e-06","3e-06","0.000100","0.356819","0.0987980457047167"
"Right_V","Left_L_Sg","L_earlyAudMean","0.495863","-1e-06","5e-06","0.000100","0.191111","0.932323141330205"
"Right_V","Left_L_Sg","L_assocAudMean","0.708209","-1e-06","3e-06","0.000100","0.441488","0.935877093202191"
"Right_V","Left_L_Sg","L_postCingMean","0.185890","0","4e-06","0.000100","0.042759","0.85966012487178"
"Right_V","Left_L_Sg","L_tpjMean","0.535316","0","5e-06","0.000100","0.084863","0.652656520244325"
"Right_V","Left_VPL","L_somatoMean","0.873129","-1e-06","3e-06","0.000002","0.939076","0.773301403735387"
"Right_V","Left_VPL","L_antCingMean","0.150175","-1e-06","3e-06","0.000002","0.735069","0.0987980457047167"
"Right_V","Left_VPL","L_earlyAudMean","0.575498","-1e-06","5e-06","0.000002","0.354955","0.932323141330205"
"Right_V","Left_VPL","L_assocAudMean","0.968774","-2e-06","2e-06","0.000002","0.976514","0.935877093202191"
"Right_V","Left_VPL","L_insOperMean","0.389231","0","6e-06","0.000002","0.223643","0.95629460614237"
"Right_V","Left_VPL","L_postCingMean","0.886537","-3e-06","3e-06","0.000002","0.684953","0.85966012487178"
"Right_V","Left_VPL","L_tpjMean","0.833445","-2e-06","4e-06","0.000002","0.858432","0.652656520244325"
"Right_V","Left_CM","L_somatoMean","0.593814","-1e-06","5e-06","0.000000","0.357154","0.773301403735387"
"Right_V","Left_CM","L_antCingMean","0.147038","-2e-06","4e-06","0.000000","0.591455","0.0987980457047167"
"Right_V","Left_CM","L_earlyAudMean","0.449253","-2e-06","7e-06","0.000000","0.296673","0.932323141330205"
"Right_V","Left_CM","L_assocAudMean","0.935285","-3e-06","5e-06","0.000000","0.865064","0.935877093202191"
"Right_V","Left_CM","L_postCingMean","0.416773","-2e-06","5e-06","0.000000","0.365654","0.85966012487178"
"Right_V","Left_CM","L_tpjMean","0.686266","-2e-06","6e-06","0.000000","0.375699","0.652656520244325"
"Right_V","Left_VLa","L_somatoMean","0.747311","-2e-06","2e-06","0.000003","0.869370","0.773301403735387"
"Right_V","Left_VLa","L_antCingMean","0.335580","-2e-06","1e-06","0.000003","0.669970","0.0987980457047167"
"Right_V","Left_VLa","L_earlyAudMean","0.981627","-3e-06","3e-06","0.000003","0.951601","0.932323141330205"
"Right_V","Left_VLa","L_assocAudMean","0.741504","-3e-06","2e-06","0.000003","0.682125","0.935877093202191"
"Right_V","Left_VLa","L_insOperMean","0.648027","-1e-06","5e-06","0.000003","0.528789","0.95629460614237"
"Right_V","Left_VLa","L_postCingMean","0.871756","-3e-06","2e-06","0.000003","0.657014","0.85966012487178"
"Right_V","Left_VLa","L_tpjMean","0.591258","-3e-06","2e-06","0.000003","0.758086","0.652656520244325"
"Right_V","Left_PuA","L_somatoMean","0.761946","-1e-06","4e-06","0.000020","0.390526","0.773301403735387"
"Right_V","Left_PuA","L_antCingMean","0.051999","-1e-06","4e-06","0.000020","0.283332","0.0987980457047167"
"Right_V","Left_PuA","L_earlyAudMean","0.351687","0","6e-06","0.000020","0.107626","0.932323141330205"
"Right_V","Left_PuA","L_assocAudMean","0.578567","-1e-06","5e-06","0.000020","0.315763","0.935877093202191"
"Right_V","Left_PuA","L_postCingMean","0.737839","-2e-06","3e-06","0.000020","0.748475","0.85966012487178"
"Right_V","Left_PuA","L_tpjMean","0.981739","-1e-06","5e-06","0.000020","0.541641","0.652656520244325"
"Right_V","Left_MDm","L_somatoMean","0.444294","-3e-06","7e-06","0.000000","0.171548","0.773301403735387"
"Right_V","Left_MDm","L_antCingMean","0.108145","-2e-06","3e-06","0.000000","0.523203","0.0987980457047167"
"Right_V","Left_MDm","L_earlyAudMean","0.825432","-4e-06","5e-06","0.000000","0.690967","0.932323141330205"
"Right_V","Left_MDm","L_assocAudMean","0.277707","-3e-06","8e-06","0.000000","0.107777","0.935877093202191"
"Right_V","Left_MDm","L_insOperMean","0.348133","-3e-06","9e-06","0.000000","0.203881","0.95629460614237"
"Right_V","Left_MDm","L_postCingMean","0.898285","-4e-06","3e-06","0.000000","0.720743","0.85966012487178"
"Right_V","Left_MDm","L_tpjMean","0.530380","-5e-06","2e-06","0.000000","0.657679","0.652656520244325"
"Right_V","Left_Pf","L_somatoMean","0.369406","-1e-06","6e-06","0.000000","0.124510","0.773301403735387"
"Right_V","Left_Pf","L_antCingMean","0.100291","-2e-06","3e-06","0.000000","0.483972","0.0987980457047167"
"Right_V","Left_Pf","L_earlyAudMean","0.555373","-2e-06","7e-06","0.000000","0.362469","0.932323141330205"
"Right_V","Left_Pf","L_assocAudMean","0.747638","-4e-06","6e-06","0.000000","0.595409","0.935877093202191"
