cer,thal,neo,directP,indirectBootLLCI,indirectBootULCI,a_pval,b_pval,linmod_pval
Left_I_IV,Right_LGN,R_somatoMean,0.297382,-8.00E-06,0,0.000315,0.080034,0.914564653
Left_I_IV,Right_LGN,R_antCingMean,0.643077,-5.00E-06,3.00E-06,0.000315,0.365733,0.185876415
Left_I_IV,Right_LGN,R_earlyAudMean,0.95791,-8.00E-06,5.00E-06,0.000315,0.580337,0.599338325
Left_I_IV,Right_LGN,R_assocAudMean,0.804298,-5.00E-06,3.00E-06,0.000315,0.634446,0.474556364
Left_I_IV,Right_LGN,R_insOperMean,0.538203,-5.00E-06,5.00E-06,0.000315,0.90909,0.367954004
Left_I_IV,Right_LGN,R_tpjMean,0.901564,-5.00E-06,4.00E-06,0.000315,0.953689,0.908857709
Left_I_IV,Right_MGN,R_somatoMean,0.394022,-6.00E-06,0,0.129254,0.002444,0.914564653
Left_I_IV,Right_MGN,R_antCingMean,0.554453,-4.00E-06,0,0.129254,0.005606,0.185876415
Left_I_IV,Right_MGN,R_earlyAudMean,0.634498,-4.00E-06,3.00E-06,0.129254,0.953567,0.599338325
Left_I_IV,Right_MGN,R_assocAudMean,0.992904,-5.00E-06,0,0.129254,0.016373,0.474556364
Left_I_IV,Right_MGN,R_insOperMean,0.278856,-1.00E-06,4.00E-06,0.129254,0.427339,0.367954004
Left_I_IV,Right_MGN,R_postCingMean,0.464216,-4.00E-06,1.00E-06,0.129254,0.403171,0.305866986
Left_I_IV,Right_MGN,R_tpjMean,0.709282,-5.00E-06,0,0.129254,0.10682,0.908857709
Left_I_IV,Right_PuI,R_somatoMean,0.52777,-2.00E-06,5.00E-06,0.001309,0.34782,0.914564653
Left_I_IV,Right_PuI,R_antCingMean,0.233449,-2.00E-06,3.00E-06,0.001309,0.8214,0.185876415
Left_I_IV,Right_PuI,R_earlyAudMean,0.742317,-1.50E-05,2.00E-06,0.001309,0.192067,0.599338325
Left_I_IV,Right_PuI,R_assocAudMean,0.467206,-3.00E-06,3.00E-06,0.001309,0.788706,0.474556364
Left_I_IV,Right_PuI,R_insOperMean,0.749608,-6.00E-06,3.00E-06,0.001309,0.474564,0.367954004
Left_I_IV,Right_PuI,R_postCingMean,0.738138,-6.00E-06,2.00E-06,0.001309,0.383677,0.305866986
Left_I_IV,Right_PuI,R_tpjMean,0.672682,-4.00E-06,5.00E-06,0.001309,0.567489,0.908857709
Left_I_IV,Right_PuM,R_somatoMean,0.515854,-5.00E-06,1.00E-06,0.00195,0.192255,0.914564653
Left_I_IV,Right_PuM,R_antCingMean,0.94699,-6.00E-06,0,0.00195,0.05592,0.185876415
Left_I_IV,Right_PuM,R_earlyAudMean,0.378736,-2.00E-05,0,0.00195,0.021101,0.599338325
Left_I_IV,Right_PuM,R_assocAudMean,0.738017,-8.00E-06,1.00E-06,0.00195,0.098207,0.474556364
Left_I_IV,Right_PuM,R_insOperMean,0.632201,-5.00E-06,3.00E-06,0.00195,0.642328,0.367954004
Left_I_IV,Right_PuM,R_postCingMean,0.918158,-7.00E-06,1.00E-06,0.00195,0.084547,0.305866986
Left_I_IV,Right_PuM,R_tpjMean,0.621292,-8.00E-06,2.00E-06,0.00195,0.297012,0.908857709
Left_I_IV,Right_L_Sg,R_somatoMean,0.998039,-2.00E-06,2.00E-06,0.022529,0.829396,0.914564653
Left_I_IV,Right_L_Sg,R_antCingMean,0.291477,-3.00E-06,2.00E-06,0.022529,0.768709,0.185876415
Left_I_IV,Right_L_Sg,R_earlyAudMean,0.882957,-1.10E-05,1.00E-06,0.022529,0.148665,0.599338325
Left_I_IV,Right_L_Sg,R_assocAudMean,0.297077,-1.00E-06,4.00E-06,0.022529,0.348104,0.474556364
Left_I_IV,Right_L_Sg,R_insOperMean,0.411414,-3.00E-06,4.00E-06,0.022529,0.955903,0.367954004
Left_I_IV,Right_L_Sg,R_postCingMean,0.459922,-3.00E-06,2.00E-06,0.022529,0.682986,0.305866986
Left_I_IV,Right_L_Sg,R_tpjMean,0.595179,-1.00E-06,5.00E-06,0.022529,0.322243,0.908857709
Left_I_IV,Right_VPL,R_somatoMean,0.831051,-1.00E-06,3.00E-06,0.002223,0.820451,0.914564653
Left_I_IV,Right_VPL,R_antCingMean,0.734492,-5.00E-06,2.00E-06,0.002223,0.154647,0.185876415
Left_I_IV,Right_VPL,R_earlyAudMean,0.944043,-8.00E-06,2.00E-06,0.002223,0.363804,0.599338325
Left_I_IV,Right_VPL,R_assocAudMean,0.821333,-4.00E-06,2.00E-06,0.002223,0.511032,0.474556364
Left_I_IV,Right_VPL,R_insOperMean,0.809751,-6.00E-06,3.00E-06,0.002223,0.35906,0.367954004
Left_I_IV,Right_VPL,R_postCingMean,0.778832,-6.00E-06,0,0.002223,0.037815,0.305866986
Left_I_IV,Right_VPL,R_tpjMean,0.771453,-6.00E-06,3.00E-06,0.002223,0.489123,0.908857709
Left_I_IV,Right_CM,R_somatoMean,0.757853,-3.00E-06,2.00E-06,0.002671,0.468485,0.914564653
Left_I_IV,Right_CM,R_antCingMean,0.833711,-6.00E-06,0,0.002671,0.011757,0.185876415
Left_I_IV,Right_CM,R_earlyAudMean,0.994889,-9.00E-06,1.00E-06,0.002671,0.417933,0.599338325
Left_I_IV,Right_CM,R_insOperMean,0.677342,-5.00E-06,4.00E-06,0.002671,0.541631,0.367954004
Left_I_IV,Right_CM,R_postCingMean,0.730994,-6.00E-06,0,0.002671,0.025298,0.305866986
Left_I_IV,Right_CM,R_tpjMean,0.2737,-9.00E-06,0,0.002671,0.034082,0.908857709
Left_I_IV,Right_VLa,R_somatoMean,0.766583,-2.00E-06,2.00E-06,0.002664,0.48146,0.914564653
Left_I_IV,Right_VLa,R_antCingMean,0.795619,-7.00E-06,1.00E-06,0.002664,0.105764,0.185876415
Left_I_IV,Right_VLa,R_earlyAudMean,0.657223,-5.00E-06,5.00E-06,0.002664,0.982501,0.599338325
Left_I_IV,Right_VLa,R_assocAudMean,0.967419,-6.00E-06,1.00E-06,0.002664,0.308184,0.474556364
Left_I_IV,Right_VLa,R_insOperMean,0.753973,-5.00E-06,2.00E-06,0.002664,0.421557,0.367954004
Left_I_IV,Right_VLa,R_postCingMean,0.941935,-6.00E-06,1.00E-06,0.002664,0.144173,0.305866986
Left_I_IV,Right_VLa,R_tpjMean,0.502185,-9.00E-06,2.00E-06,0.002664,0.165482,0.908857709
Left_I_IV,Right_PuA,R_somatoMean,0.612102,-4.00E-06,0,0.02675,0.154556,0.914564653
Left_I_IV,Right_PuA,R_antCingMean,0.689672,-5.00E-06,0,0.02675,0.037755,0.185876415
Left_I_IV,Right_PuA,R_assocAudMean,0.943196,-6.00E-06,0,0.02675,0.0814,0.474556364
Left_I_IV,Right_PuA,R_insOperMean,0.622628,-3.00E-06,1.00E-06,0.02675,0.440669,0.367954004
Left_I_IV,Right_PuA,R_postCingMean,0.952993,-6.00E-06,0,0.02675,0.029614,0.305866986
Left_I_IV,Right_PuA,R_tpjMean,0.955629,-5.00E-06,2.00E-06,0.02675,0.706257,0.908857709
Left_I_IV,Right_MDm,R_somatoMean,0.650372,-4.00E-06,0,0.025789,0.196373,0.914564653
Left_I_IV,Right_MDm,R_antCingMean,0.760686,-5.00E-06,0,0.025789,0.020525,0.185876415
Left_I_IV,Right_MDm,R_earlyAudMean,0.890023,-5.00E-06,2.00E-06,0.025789,0.427226,0.599338325
Left_I_IV,Right_MDm,R_assocAudMean,0.868853,-6.00E-06,0,0.025789,0.050437,0.474556364
Left_I_IV,Right_MDm,R_insOperMean,0.442903,-3.00E-06,3.00E-06,0.025789,0.933389,0.367954004
Left_I_IV,Right_MDm,R_postCingMean,0.945924,-5.00E-06,0,0.025789,0.032717,0.305866986
Left_I_IV,Right_MDm,R_tpjMean,0.558241,-7.00E-06,1.00E-06,0.025789,0.107771,0.908857709
Left_I_IV,Right_Pf,R_somatoMean,0.659543,-3.00E-06,0,0.005616,0.29998,0.914564653
Left_I_IV,Right_Pf,R_antCingMean,0.9895,-5.00E-06,0,0.005616,0.019909,0.185876415
Left_I_IV,Right_Pf,R_earlyAudMean,0.956477,-7.00E-06,2.00E-06,0.005616,0.440799,0.599338325
Left_I_IV,Right_Pf,R_insOperMean,0.591131,-4.00E-06,4.00E-06,0.005616,0.652649,0.367954004
Left_I_IV,Right_Pf,R_tpjMean,0.4272,-7.00E-06,1.00E-06,0.005616,0.085997,0.908857709
Left_I_IV,Right_VAmc,R_somatoMean,0.91337,-1.00E-06,2.00E-06,0.029179,0.974872,0.914564653
Left_I_IV,Right_VAmc,R_antCingMean,0.627773,-5.00E-06,0,0.029179,0.059552,0.185876415
Left_I_IV,Right_VAmc,R_earlyAudMean,0.42429,-1.00E-06,7.00E-06,0.029179,0.429662,0.599338325
Left_I_IV,Right_VAmc,R_assocAudMean,0.614512,-3.00E-06,2.00E-06,0.029179,0.737734,0.474556364
Left_I_IV,Right_VAmc,R_insOperMean,0.498767,-3.00E-06,2.00E-06,0.029179,0.748347,0.367954004
Left_I_IV,Right_VAmc,R_postCingMean,0.478979,-3.00E-06,2.00E-06,0.029179,0.599108,0.305866986
Left_I_IV,Right_VAmc,R_tpjMean,0.973355,-5.00E-06,2.00E-06,0.029179,0.742113,0.908857709
Left_I_IV,Right_MDl,R_somatoMean,0.980383,-2.00E-06,1.00E-06,0.051974,0.741552,0.914564653
Left_I_IV,Right_MDl,R_antCingMean,0.498051,-4.00E-06,1.00E-06,0.051974,0.109107,0.185876415
Left_I_IV,Right_MDl,R_earlyAudMean,0.765788,-4.00E-06,3.00E-06,0.051974,0.621233,0.599338325
Left_I_IV,Right_MDl,R_assocAudMean,0.858898,-5.00E-06,1.00E-06,0.051974,0.185359,0.474556364
Left_I_IV,Right_MDl,R_insOperMean,0.429333,-3.00E-06,3.00E-06,0.051974,0.933837,0.367954004
Left_I_IV,Right_MDl,R_postCingMean,0.740334,-4.00E-06,0,0.051974,0.079754,0.305866986
Left_I_IV,Right_MDl,R_tpjMean,0.818301,-6.00E-06,2.00E-06,0.051974,0.369265,0.908857709
Left_I_IV,Right_CeM,R_somatoMean,0.820439,-3.00E-06,1.00E-06,0.022879,0.453332,0.914564653
Left_I_IV,Right_CeM,R_antCingMean,0.72466,-6.00E-06,0,0.022879,0.033577,0.185876415
Left_I_IV,Right_CeM,R_earlyAudMean,0.37817,-1.00E-06,1.10E-05,0.022879,0.339703,0.599338325
Left_I_IV,Right_CeM,R_assocAudMean,0.681219,-4.00E-06,3.00E-06,0.022879,0.594732,0.474556364
Left_I_IV,Right_CeM,R_insOperMean,0.48515,-4.00E-06,3.00E-06,0.022879,0.809953,0.367954004
Left_I_IV,Right_CeM,R_postCingMean,0.557726,-4.00E-06,1.00E-06,0.022879,0.431077,0.305866986
Left_I_IV,Right_CeM,R_tpjMean,0.985692,-6.00E-06,2.00E-06,0.022879,0.845501,0.908857709
Left_I_IV,Right_VA,R_somatoMean,0.811888,-2.00E-06,2.00E-06,0.012317,0.478855,0.914564653
Left_I_IV,Right_VA,R_antCingMean,0.660587,-6.00E-06,1.00E-06,0.012317,0.098094,0.185876415
Left_I_IV,Right_VA,R_earlyAudMean,0.514569,-2.00E-06,6.00E-06,0.012317,0.674631,0.599338325
Left_I_IV,Right_VA,R_assocAudMean,0.86132,-5.00E-06,1.00E-06,0.012317,0.328298,0.474556364
Left_I_IV,Right_VA,R_insOperMean,0.656715,-5.00E-06,2.00E-06,0.012317,0.455208,0.367954004
Left_I_IV,Right_VA,R_postCingMean,0.860256,-6.00E-06,1.00E-06,0.012317,0.10837,0.305866986
Left_I_IV,Right_VA,R_tpjMean,0.679837,-7.00E-06,2.00E-06,0.012317,0.275429,0.908857709
Left_I_IV,Right_MV_Re,R_somatoMean,0.784692,-4.00E-06,0,0.22902,0.113801,0.914564653
Left_I_IV,Right_MV_Re,R_antCingMean,0.39293,-4.00E-06,0,0.22902,0.022601,0.185876415
Left_I_IV,Right_MV_Re,R_earlyAudMean,0.597188,-2.00E-06,4.00E-06,0.22902,0.905431,0.599338325
Left_I_IV,Right_MV_Re,R_assocAudMean,0.637837,-3.00E-06,1.00E-06,0.22902,0.340864,0.474556364
Left_I_IV,Right_MV_Re,R_insOperMean,0.34382,-2.00E-06,3.00E-06,0.22902,0.707623,0.367954004
Left_I_IV,Right_MV_Re,R_postCingMean,0.419613,-2.00E-06,1.00E-06,0.22902,0.43197,0.305866986
Left_I_IV,Right_MV_Re,R_tpjMean,0.993532,-4.00E-06,1.00E-06,0.22902,0.616964,0.908857709
Left_I_IV,Right_VM,R_somatoMean,0.888945,-2.00E-06,3.00E-06,0.003817,0.924094,0.914564653
Left_I_IV,Right_VM,R_antCingMean,0.650888,-5.00E-06,2.00E-06,0.003817,0.189426,0.185876415
Left_I_IV,Right_VM,R_earlyAudMean,0.866235,-6.00E-06,4.00E-06,0.003817,0.607775,0.599338325
Left_I_IV,Right_VM,R_assocAudMean,0.999001,-5.00E-06,2.00E-06,0.003817,0.250815,0.474556364
Left_I_IV,Right_VM,R_insOperMean,0.774944,-5.00E-06,2.00E-06,0.003817,0.366487,0.367954004
Left_I_IV,Right_VM,R_postCingMean,0.789867,-6.00E-06,0,0.003817,0.028667,0.305866986
Left_I_IV,Right_VM,R_tpjMean,0.706502,-6.00E-06,2.00E-06,0.003817,0.373983,0.908857709
Left_I_IV,Right_CL,R_somatoMean,0.802062,-1.00E-06,2.00E-06,0.424078,0.360091,0.914564653
Left_I_IV,Right_CL,R_antCingMean,0.099051,-1.00E-06,2.00E-06,0.424078,0.065461,0.185876415
Left_I_IV,Right_CL,R_earlyAudMean,0.69621,-3.00E-06,1.00E-06,0.424078,0.428111,0.599338325
Left_I_IV,Right_CL,R_assocAudMean,0.491294,-1.00E-06,2.00E-06,0.424078,0.979178,0.474556364
Left_I_IV,Right_CL,R_insOperMean,0.492918,-4.00E-06,1.00E-06,0.424078,0.159821,0.367954004
Left_I_IV,Right_CL,R_postCingMean,0.393902,-2.00E-06,1.00E-06,0.424078,0.300489,0.305866986
Left_I_IV,Right_CL,R_tpjMean,0.886289,-1.00E-06,1.00E-06,0.424078,0.83833,0.908857709
Left_I_IV,Right_PuL,R_somatoMean,0.96105,-2.00E-06,3.00E-06,0.015189,0.921293,0.914564653
Left_I_IV,Right_PuL,R_antCingMean,0.12353,-1.00E-06,3.00E-06,0.015189,0.399307,0.185876415
Left_I_IV,Right_PuL,R_earlyAudMean,0.88245,-7.00E-06,2.00E-06,0.015189,0.487806,0.599338325
Left_I_IV,Right_PuL,R_assocAudMean,0.547467,-3.00E-06,3.00E-06,0.015189,0.958117,0.474556364
Left_I_IV,Right_PuL,R_insOperMean,0.452967,-3.00E-06,2.00E-06,0.015189,0.933672,0.367954004
Left_I_IV,Right_PuL,R_postCingMean,0.573224,-3.00E-06,1.00E-06,0.015189,0.444814,0.305866986
Left_I_IV,Right_PuL,R_tpjMean,0.546958,-1.00E-06,5.00E-06,0.015189,0.274771,0.908857709
Left_I_IV,Right_Pt,R_somatoMean,0.735401,-1.00E-06,3.00E-06,0.035218,0.547407,0.914564653
Left_I_IV,Right_Pt,R_antCingMean,0.298623,-3.00E-06,2.00E-06,0.035218,0.68458,0.185876415
Left_I_IV,Right_Pt,R_earlyAudMean,0.723989,-6.00E-06,3.00E-06,0.035218,0.762806,0.599338325
Left_I_IV,Right_Pt,R_assocAudMean,0.457698,-3.00E-06,3.00E-06,0.035218,0.802069,0.474556364
Left_I_IV,Right_Pt,R_insOperMean,0.232552,-1.00E-06,6.00E-06,0.035218,0.344751,0.367954004
Left_I_IV,Right_Pt,R_postCingMean,0.351124,-3.00E-06,3.00E-06,0.035218,0.977876,0.305866986
Left_I_IV,Right_Pt,R_tpjMean,0.870472,-4.00E-06,4.00E-06,0.035218,0.880291,0.908857709
Left_I_IV,Right_AV,R_somatoMean,0.93584,-2.00E-06,1.00E-06,0.139303,0.526825,0.914564653
Left_I_IV,Right_AV,R_antCingMean,0.403527,-3.00E-06,0,0.139303,0.091298,0.185876415
Left_I_IV,Right_AV,R_earlyAudMean,0.368654,0,7.00E-06,0.139303,0.178109,0.599338325
Left_I_IV,Right_AV,R_assocAudMean,0.602238,-3.00E-06,1.00E-06,0.139303,0.586426,0.474556364
Left_I_IV,Right_AV,R_insOperMean,0.224232,-1.00E-06,4.00E-06,0.139303,0.222045,0.367954004
Left_I_IV,Right_AV,R_postCingMean,0.266926,-1.00E-06,2.00E-06,0.139303,0.607745,0.305866986
Left_I_IV,Right_AV,R_tpjMean,0.89559,-2.00E-06,2.00E-06,0.139303,0.934031,0.908857709
Left_I_IV,Right_Pc,R_somatoMean,0.662594,-4.00E-06,1.00E-06,0.031662,0.194824,0.914564653
Left_I_IV,Right_Pc,R_antCingMean,0.245487,-3.00E-06,2.00E-06,0.031662,0.945755,0.185876415
Left_I_IV,Right_Pc,R_earlyAudMean,0.783671,-1.20E-05,2.00E-06,0.031662,0.625197,0.599338325
Left_I_IV,Right_Pc,R_assocAudMean,0.59477,-4.00E-06,2.00E-06,0.031662,0.785121,0.474556364
Left_I_IV,Right_Pc,R_insOperMean,0.352591,-2.00E-06,4.00E-06,0.031662,0.761323,0.367954004
Left_I_IV,Right_Pc,R_postCingMean,0.329828,-2.00E-06,2.00E-06,0.031662,0.888102,0.305866986
Left_I_IV,Right_Pc,R_tpjMean,0.865522,-7.00E-06,2.00E-06,0.031662,0.504384,0.908857709
Left_I_IV,Right_VLp,R_somatoMean,0.707946,-3.00E-06,1.00E-06,0.00095,0.437327,0.914564653
Left_I_IV,Right_VLp,R_antCingMean,0.961283,-7.00E-06,1.00E-06,0.00095,0.074323,0.185876415
Left_I_IV,Right_VLp,R_earlyAudMean,0.747219,-6.00E-06,5.00E-06,0.00095,0.872851,0.599338325
Left_I_IV,Right_VLp,R_assocAudMean,0.97903,-6.00E-06,1.00E-06,0.00095,0.308556,0.474556364
Left_I_IV,Right_VLp,R_insOperMean,0.733209,-6.00E-06,3.00E-06,0.00095,0.517973,0.367954004
Left_I_IV,Right_VLp,R_postCingMean,0.901052,-7.00E-06,1.00E-06,0.00095,0.102983,0.305866986
Left_I_IV,Right_VLp,R_tpjMean,0.453084,-9.00E-06,1.00E-06,0.00095,0.158585,0.908857709
Left_I_IV,Right_LP,R_somatoMean,0.934343,-2.00E-06,0,0.291184,0.369667,0.914564653
Left_I_IV,Right_LP,R_antCingMean,0.334723,-4.00E-06,1.00E-06,0.291184,0.049523,0.185876415
Left_I_IV,Right_LP,R_earlyAudMean,0.477005,-1.00E-06,5.00E-06,0.291184,0.337748,0.599338325
Left_I_IV,Right_LP,R_assocAudMean,0.604078,-3.00E-06,1.00E-06,0.291184,0.388016,0.474556364
Left_I_IV,Right_LP,R_insOperMean,0.261449,-1.00E-06,3.00E-06,0.291184,0.246267,0.367954004
Left_I_IV,Right_LP,R_postCingMean,0.292753,-1.00E-06,1.00E-06,0.291184,0.736536,0.305866986
Left_I_IV,Right_LP,R_tpjMean,0.866525,-2.00E-06,2.00E-06,0.291184,0.778703,0.908857709
Left_I_IV,Right_LD,R_somatoMean,0.897615,-1.00E-06,1.00E-06,0.631572,0.801248,0.914564653
Left_I_IV,Right_LD,R_antCingMean,0.226178,-2.00E-06,1.00E-06,0.631572,0.117809,0.185876415
Left_I_IV,Right_LD,R_earlyAudMean,0.599999,-1.00E-06,2.00E-06,0.631572,0.901811,0.599338325
Left_I_IV,Right_LD,R_assocAudMean,0.494433,-1.00E-06,1.00E-06,0.631572,0.873313,0.474556364
Left_I_IV,Right_LD,R_insOperMean,0.27213,-1.00E-06,3.00E-06,0.631572,0.082076,0.367954004
Left_I_IV,Right_LD,R_postCingMean,0.250382,-1.00E-06,2.00E-06,0.631572,0.205291,0.305866986
Left_I_IV,Right_LD,R_tpjMean,0.906276,-1.00E-06,1.00E-06,0.631572,0.949325,0.908857709
Left_V,Right_LGN,R_somatoMean,0.524442,-7.00E-06,0,0.000042,0.14531,0.593694299
Left_V,Right_LGN,R_antCingMean,0.751593,-4.00E-06,3.00E-06,0.000042,0.374109,0.19759573
Left_V,Right_LGN,R_earlyAudMean,0.690093,-5.00E-06,5.00E-06,0.000042,0.787221,0.409271071
Left_V,Right_LGN,R_assocAudMean,0.993338,-4.00E-06,3.00E-06,0.000042,0.562547,0.563418528
Left_V,Right_LGN,R_insOperMean,0.577028,-5.00E-06,4.00E-06,0.000042,0.937071,0.387409246
Left_V,Right_LGN,R_postCingMean,0.620394,-6.00E-06,0,0.000042,0.03291,0.18027584
Left_V,Right_LGN,R_tpjMean,0.446938,-6.00E-06,3.00E-06,0.000042,0.583524,0.590316143
Left_V,Right_MGN,R_somatoMean,0.805193,-4.00E-06,0,0.165288,0.004069,0.593694299
Left_V,Right_MGN,R_antCingMean,0.528899,-3.00E-06,0,0.165288,0.005206,0.19759573
Left_V,Right_MGN,R_earlyAudMean,0.434115,-2.00E-06,3.00E-06,0.165288,0.991243,0.409271071
Left_V,Right_MGN,R_assocAudMean,0.935262,-3.00E-06,0,0.165288,0.014805,0.563418528
Left_V,Right_MGN,R_insOperMean,0.305401,-1.00E-06,3.00E-06,0.165288,0.450708,0.387409246
Left_V,Right_MGN,R_postCingMean,0.280715,-2.00E-06,1.00E-06,0.165288,0.435096,0.18027584
Left_V,Right_MGN,R_tpjMean,0.299359,-4.00E-06,0,0.165288,0.070429,0.590316143
Left_V,Right_PuI,R_somatoMean,0.260719,-1.00E-06,4.00E-06,0.002015,0.222954,0.593694299
Left_V,Right_PuI,R_antCingMean,0.252167,-2.00E-06,2.00E-06,0.002015,0.864974,0.19759573
Left_V,Right_PuI,R_earlyAudMean,0.943668,-1.00E-05,2.00E-06,0.002015,0.27144,0.409271071
Left_V,Right_PuI,R_assocAudMean,0.577162,-3.00E-06,2.00E-06,0.002015,0.875221,0.563418528
Left_V,Right_PuI,R_insOperMean,0.767026,-4.00E-06,2.00E-06,0.002015,0.454964,0.387409246
Left_V,Right_PuI,R_postCingMean,0.463863,-4.00E-06,2.00E-06,0.002015,0.494772,0.18027584
Left_V,Right_PuI,R_tpjMean,0.71408,-4.00E-06,3.00E-06,0.002015,0.896994,0.590316143
Left_V,Right_PuM,R_somatoMean,0.882642,-3.00E-06,1.00E-06,0.001517,0.308435,0.593694299
Left_V,Right_PuM,R_antCingMean,0.992916,-4.00E-06,0,0.001517,0.053234,0.19759573
Left_V,Right_PuM,R_earlyAudMean,0.600377,-1.30E-05,0,0.001517,0.035345,0.409271071
Left_V,Right_PuM,R_assocAudMean,0.592379,-5.00E-06,0,0.001517,0.079266,0.563418528
Left_V,Right_PuM,R_insOperMean,0.668423,-3.00E-06,2.00E-06,0.001517,0.63072,0.387409246
Left_V,Right_PuM,R_postCingMean,0.793829,-5.00E-06,1.00E-06,0.001517,0.12811,0.18027584
Left_V,Right_PuM,R_tpjMean,0.185423,-6.00E-06,0,0.001517,0.126795,0.590316143
Left_V,Right_L_Sg,R_somatoMean,0.640752,-2.00E-06,2.00E-06,0.003878,0.966258,0.593694299
Left_V,Right_L_Sg,R_antCingMean,0.324118,-3.00E-06,2.00E-06,0.003878,0.857225,0.19759573
Left_V,Right_L_Sg,R_earlyAudMean,0.983819,-9.00E-06,1.00E-06,0.003878,0.195523,0.409271071
Left_V,Right_L_Sg,R_assocAudMean,0.311734,-2.00E-06,4.00E-06,0.003878,0.32048,0.563418528
Left_V,Right_L_Sg,R_insOperMean,0.427269,-3.00E-06,3.00E-06,0.003878,0.888678,0.387409246
Left_V,Right_L_Sg,R_postCingMean,0.291303,-2.00E-06,2.00E-06,0.003878,0.897109,0.18027584
Left_V,Right_L_Sg,R_tpjMean,0.919568,-1.00E-06,4.00E-06,0.003878,0.506279,0.590316143
Left_V,Right_VPL,R_somatoMean,0.433423,-1.00E-06,3.00E-06,0.00032,0.550055,0.593694299
Left_V,Right_VPL,R_antCingMean,0.901098,-5.00E-06,2.00E-06,0.00032,0.155996,0.19759573
Left_V,Right_VPL,R_earlyAudMean,0.839527,-7.00E-06,2.00E-06,0.00032,0.492187,0.409271071
Left_V,Right_VPL,R_assocAudMean,0.979652,-4.00E-06,2.00E-06,0.00032,0.457432,0.563418528
Left_V,Right_VPL,R_insOperMean,0.931003,-5.00E-06,2.00E-06,0.00032,0.356065,0.387409246
Left_V,Right_VPL,R_postCingMean,0.909065,-5.00E-06,1.00E-06,0.00032,0.060283,0.18027584
Left_V,Right_VPL,R_tpjMean,0.221379,-6.00E-06,2.00E-06,0.00032,0.202589,0.590316143
Left_V,Right_CM,R_somatoMean,0.844516,-2.00E-06,1.00E-06,0.002929,0.649483,0.593694299
Left_V,Right_CM,R_antCingMean,0.811394,-4.00E-06,0,0.002929,0.011117,0.19759573
Left_V,Right_CM,R_earlyAudMean,0.726102,-6.00E-06,1.00E-06,0.002929,0.532429,0.409271071
Left_V,Right_CM,R_insOperMean,0.705587,-3.00E-06,4.00E-06,0.002929,0.525478,0.387409246
Left_V,Right_CM,R_postCingMean,0.944683,-4.00E-06,0,0.002929,0.041098,0.18027584
Left_V,Right_VLa,R_somatoMean,0.849785,-2.00E-06,2.00E-06,0.001537,0.670601,0.593694299
Left_V,Right_VLa,R_antCingMean,0.874701,-4.00E-06,1.00E-06,0.001537,0.102862,0.19759573
Left_V,Right_VLa,R_earlyAudMean,0.422244,-3.00E-06,4.00E-06,0.001537,0.808761,0.409271071
Left_V,Right_VLa,R_assocAudMean,0.870847,-4.00E-06,1.00E-06,0.001537,0.26667,0.563418528
Left_V,Right_VLa,R_insOperMean,0.808991,-4.00E-06,2.00E-06,0.001537,0.414032,0.387409246
Left_V,Right_VLa,R_postCingMean,0.684544,-4.00E-06,1.00E-06,0.001537,0.20949,0.18027584
Left_V,Right_VLa,R_tpjMean,0.119503,-6.00E-06,0,0.001537,0.056703,0.590316143
Left_V,Right_PuA,R_somatoMean,0.906605,-3.00E-06,0,0.010839,0.217495,0.593694299
Left_V,Right_PuA,R_antCingMean,0.835261,-4.00E-06,0,0.010839,0.038422,0.19759573
Left_V,Right_PuA,R_earlyAudMean,0.94197,-7.00E-06,0,0.010839,0.087783,0.409271071
Left_V,Right_PuA,R_assocAudMean,0.719425,-4.00E-06,0,0.010839,0.06797,0.563418528
Left_V,Right_PuA,R_insOperMean,0.689921,-3.00E-06,1.00E-06,0.010839,0.449256,0.387409246
Left_V,Right_PuA,R_postCingMean,0.77973,-4.00E-06,0,0.010839,0.043178,0.18027584
Left_V,Right_PuA,R_tpjMean,0.41518,-4.00E-06,1.00E-06,0.010839,0.463694,0.590316143
Left_V,Right_MDm,R_somatoMean,0.914391,-2.00E-06,0,0.064277,0.27078,0.593694299
Left_V,Right_MDm,R_antCingMean,0.647099,-3.00E-06,0,0.064277,0.018271,0.19759573
Left_V,Right_MDm,R_earlyAudMean,0.604339,-3.00E-06,1.00E-06,0.064277,0.483618,0.409271071
Left_V,Right_MDm,R_assocAudMean,0.871515,-3.00E-06,0,0.064277,0.045597,0.563418528
Left_V,Right_MDm,R_insOperMean,0.460163,-2.00E-06,2.00E-06,0.064277,0.875002,0.387409246
Left_V,Right_MDm,R_postCingMean,0.547687,-3.00E-06,0,0.064277,0.040432,0.18027584
Left_V,Right_MDm,R_tpjMean,0.234516,-4.00E-06,1.00E-06,0.064277,0.065537,0.590316143
Left_V,Right_Pf,R_somatoMean,0.932775,-2.00E-06,0,0.009784,0.429241,0.593694299
Left_V,Right_Pf,R_antCingMean,0.945787,-4.00E-06,0,0.009784,0.018899,0.19759573
Left_V,Right_Pf,R_earlyAudMean,0.672883,-5.00E-06,2.00E-06,0.009784,0.537374,0.409271071
Left_V,Right_Pf,R_insOperMean,0.606369,-3.00E-06,2.00E-06,0.009784,0.623844,0.387409246
Left_V,Right_Pf,R_tpjMean,0.128813,-5.00E-06,0,0.009784,0.036823,0.590316143
