cer,thal,neo,directP,indirectBootLLCI,indirectBootULCI,a_pval,b_pval,linmod_pval
Left_CrusI,Right_L_Sg,R_tpjMean,0.183684,0,1.00E-06,0.006782,0.435221,0.26381127
Left_CrusI,Right_VPL,R_somatoMean,0.289351,0,2.00E-06,0.000015,0.027253,0.671838643
Left_CrusI,Right_VPL,R_antCingMean,0.089183,0,2.00E-06,0.000015,0.371264,0.138534185
Left_CrusI,Right_VPL,R_earlyAudMean,0.001934,0,3.00E-06,0.000015,0.000966,0.222702367
Left_CrusI,Right_VPL,R_assocAudMean,0.910735,0,1.00E-06,0.000015,0.46555,0.660139842
Left_CrusI,Right_VPL,R_insOperMean,0.25385,0,1.00E-06,0.000015,0.345228,0.474871195
Left_CrusI,Right_VPL,R_postCingMean,0.22194,0,1.00E-06,0.000015,0.231883,0.540423523
Left_CrusI,Right_VPL,R_tpjMean,0.292991,-1.00E-06,1.00E-06,0.000015,0.763389,0.26381127
Left_CrusI,Right_CM,R_somatoMean,0.22396,0,3.00E-06,0.000026,0.012047,0.671838643
Left_CrusI,Right_CM,R_antCingMean,0.257789,-1.00E-06,1.00E-06,0.000026,0.950961,0.138534185
Left_CrusI,Right_CM,R_earlyAudMean,0.00118,0,3.00E-06,0.000026,0.000396,0.222702367
Left_CrusI,Right_CM,R_assocAudMean,0.758043,0,1.00E-06,0.000026,0.281289,0.660139842
Left_CrusI,Right_CM,R_insOperMean,0.199971,-1.00E-06,2.00E-06,0.000026,0.237978,0.474871195
Left_CrusI,Right_CM,R_postCingMean,0.209258,-1.00E-06,1.00E-06,0.000026,0.205212,0.540423523
Left_CrusI,Right_CM,R_tpjMean,0.373911,-1.00E-06,1.00E-06,0.000026,0.986553,0.26381127
Left_CrusI,Right_VLa,R_somatoMean,0.409833,0,2.00E-06,0.000018,0.062784,0.671838643
Left_CrusI,Right_VLa,R_antCingMean,0.291365,-1.00E-06,1.00E-06,0.000018,0.863947,0.138534185
Left_CrusI,Right_VLa,R_earlyAudMean,0.008111,0,3.00E-06,0.000018,0.007667,0.222702367
Left_CrusI,Right_VLa,R_assocAudMean,0.816208,-1.00E-06,1.00E-06,0.000018,0.858435,0.660139842
Left_CrusI,Right_VLa,R_insOperMean,0.345751,-1.00E-06,1.00E-06,0.000018,0.529725,0.474871195
Left_CrusI,Right_VLa,R_postCingMean,0.488562,-1.00E-06,1.00E-06,0.000018,0.724924,0.540423523
Left_CrusI,Right_VLa,R_tpjMean,0.720011,-1.00E-06,0,0.000018,0.395944,0.26381127
Left_CrusI,Right_PuA,R_somatoMean,0.605044,0,2.00E-06,0.000255,0.109325,0.671838643
Left_CrusI,Right_PuA,R_antCingMean,0.2687,-1.00E-06,1.00E-06,0.000255,0.80679,0.138534185
Left_CrusI,Right_PuA,R_earlyAudMean,0.010796,0,2.00E-06,0.000255,0.006886,0.222702367
Left_CrusI,Right_PuA,R_assocAudMean,0.950842,0,1.00E-06,0.000255,0.573914,0.660139842
Left_CrusI,Right_PuA,R_insOperMean,0.387443,0,1.00E-06,0.000255,0.616406,0.474871195
Left_CrusI,Right_PuA,R_postCingMean,0.559503,-1.00E-06,1.00E-06,0.000255,0.888939,0.540423523
Left_CrusI,Right_PuA,R_tpjMean,0.39403,-1.00E-06,1.00E-06,0.000255,0.884866,0.26381127
Left_CrusI,Right_MDm,R_somatoMean,0.185025,0,3.00E-06,0,0.025456,0.671838643
Left_CrusI,Right_MDm,R_antCingMean,0.500472,-2.00E-06,1.00E-06,0,0.611998,0.138534185
Left_CrusI,Right_MDm,R_earlyAudMean,0.003672,0,3.00E-06,0,0.004758,0.222702367
Left_CrusI,Right_MDm,R_assocAudMean,0.976395,-1.00E-06,1.00E-06,0,0.641197,0.660139842
Left_CrusI,Right_MDm,R_insOperMean,0.216136,0,2.00E-06,0,0.299265,0.474871195
Left_CrusI,Right_MDm,R_postCingMean,0.368062,-1.00E-06,2.00E-06,0,0.504163,0.540423523
Left_CrusI,Right_MDm,R_tpjMean,0.537619,-1.00E-06,1.00E-06,0,0.824091,0.26381127
Left_CrusI,Right_Pf,R_somatoMean,0.169346,0,3.00E-06,0.000046,0.004676,0.671838643
Left_CrusI,Right_Pf,R_antCingMean,0.111793,0,1.00E-06,0.000046,0.485446,0.138534185
Left_CrusI,Right_Pf,R_earlyAudMean,0.001623,0,3.00E-06,0.000046,0.000538,0.222702367
Left_CrusI,Right_Pf,R_assocAudMean,0.43694,0,2.00E-06,0.000046,0.058285,0.660139842
Left_CrusI,Right_Pf,R_insOperMean,0.108972,0,2.00E-06,0.000046,0.085705,0.474871195
Left_CrusI,Right_Pf,R_postCingMean,0.096092,0,2.00E-06,0.000046,0.051573,0.540423523
Left_CrusI,Right_Pf,R_tpjMean,0.214334,0,1.00E-06,0.000046,0.550547,0.26381127
Left_CrusI,Right_VAmc,R_somatoMean,0.339876,0,2.00E-06,0.000037,0.032597,0.671838643
Left_CrusI,Right_VAmc,R_antCingMean,0.441274,-2.00E-06,0,0.000037,0.479631,0.138534185
Left_CrusI,Right_VAmc,R_earlyAudMean,0.005324,0,2.00E-06,0.000037,0.003547,0.222702367
Left_CrusI,Right_VAmc,R_assocAudMean,0.993352,-1.00E-06,1.00E-06,0.000037,0.568458,0.660139842
Left_CrusI,Right_VAmc,R_insOperMean,0.179905,-1.00E-06,2.00E-06,0.000037,0.198324,0.474871195
Left_CrusI,Right_VAmc,R_postCingMean,0.364439,-1.00E-06,1.00E-06,0.000037,0.480416,0.540423523
Left_CrusI,Right_VAmc,R_tpjMean,0.786755,-1.00E-06,0,0.000037,0.29227,0.26381127
Left_CrusI,Right_MDl,R_somatoMean,0.096148,0,3.00E-06,0,0.006167,0.671838643
Left_CrusI,Right_MDl,R_antCingMean,0.075542,0,2.00E-06,0,0.293055,0.138534185
Left_CrusI,Right_MDl,R_assocAudMean,0.32196,0,2.00E-06,0,0.066142,0.660139842
Left_CrusI,Right_MDl,R_insOperMean,0.140565,0,2.00E-06,0,0.16889,0.474871195
Left_CrusI,Right_MDl,R_postCingMean,0.063156,0,2.00E-06,0,0.044995,0.540423523
Left_CrusI,Right_MDl,R_tpjMean,0.15495,0,1.00E-06,0,0.363707,0.26381127
Left_CrusI,Right_CeM,R_somatoMean,0.375945,0,2.00E-06,0.000454,0.018853,0.671838643
Left_CrusI,Right_CeM,R_antCingMean,0.382657,-2.00E-06,1.00E-06,0.000454,0.45002,0.138534185
Left_CrusI,Right_CeM,R_earlyAudMean,0.008614,0,2.00E-06,0.000454,0.003926,0.222702367
Left_CrusI,Right_CeM,R_assocAudMean,0.888683,0,1.00E-06,0.000454,0.327469,0.660139842
Left_CrusI,Right_CeM,R_insOperMean,0.13269,0,2.00E-06,0.000454,0.091238,0.474871195
Left_CrusI,Right_CeM,R_postCingMean,0.212062,0,1.00E-06,0.000454,0.167179,0.540423523
Left_CrusI,Right_CeM,R_tpjMean,0.51222,-1.00E-06,0,0.000454,0.573945,0.26381127
Left_CrusI,Right_VA,R_somatoMean,0.245931,0,3.00E-06,0.000022,0.016049,0.671838643
Left_CrusI,Right_VA,R_antCingMean,0.361884,-2.00E-06,1.00E-06,0.000022,0.670227,0.138534185
Left_CrusI,Right_VA,R_earlyAudMean,0.003111,0,3.00E-06,0.000022,0.001764,0.222702367
Left_CrusI,Right_VA,R_assocAudMean,0.969199,-1.00E-06,1.00E-06,0.000022,0.616147,0.660139842
Left_CrusI,Right_VA,R_insOperMean,0.150559,0,2.00E-06,0.000022,0.154252,0.474871195
Left_CrusI,Right_VA,R_postCingMean,0.296137,-1.00E-06,1.00E-06,0.000022,0.355625,0.540423523
Left_CrusI,Right_VA,R_tpjMean,0.617395,-1.00E-06,0,0.000022,0.529764,0.26381127
Left_CrusI,Right_MV_Re,R_somatoMean,0.585786,0,2.00E-06,0.020436,0.009979,0.671838643
Left_CrusI,Right_MV_Re,R_antCingMean,0.129601,-1.00E-06,1.00E-06,0.020436,0.672314,0.138534185
Left_CrusI,Right_MV_Re,R_earlyAudMean,0.037637,0,1.00E-06,0.020436,0.014984,0.222702367
Left_CrusI,Right_MV_Re,R_assocAudMean,0.861878,0,1.00E-06,0.020436,0.106038,0.660139842
Left_CrusI,Right_MV_Re,R_insOperMean,0.150063,0,1.00E-06,0.020436,0.040268,0.474871195
Left_CrusI,Right_MV_Re,R_postCingMean,0.227556,0,1.00E-06,0.020436,0.086443,0.540423523
Left_CrusI,Right_MV_Re,R_tpjMean,0.371666,0,0,0.020436,0.696629,0.26381127
Left_CrusI,Right_VM,R_somatoMean,0.364878,0,2.00E-06,0.000016,0.047849,0.671838643
Left_CrusI,Right_VM,R_antCingMean,0.320872,-1.00E-06,1.00E-06,0.000016,0.787932,0.138534185
Left_CrusI,Right_VM,R_earlyAudMean,0.000538,0,3.00E-06,0.000016,0.000143,0.222702367
Left_CrusI,Right_VM,R_assocAudMean,0.965042,0,1.00E-06,0.000016,0.533049,0.660139842
Left_CrusI,Right_VM,R_insOperMean,0.302274,0,1.00E-06,0.000016,0.441055,0.474871195
Left_CrusI,Right_VM,R_postCingMean,0.19489,0,2.00E-06,0.000016,0.188169,0.540423523
Left_CrusI,Right_VM,R_tpjMean,0.419072,-1.00E-06,1.00E-06,0.000016,0.920537,0.26381127
Left_CrusI,Right_CL,R_somatoMean,0.657698,0,1.00E-06,0.130303,0.000415,0.671838643
Left_CrusI,Right_CL,R_antCingMean,0.060306,0,1.00E-06,0.130303,0.082866,0.138534185
Left_CrusI,Right_CL,R_earlyAudMean,0.076289,0,1.00E-06,0.130303,0.026534,0.222702367
Left_CrusI,Right_CL,R_assocAudMean,0.850803,0,1.00E-06,0.130303,0.009787,0.660139842
Left_CrusI,Right_CL,R_insOperMean,0.167582,0,1.00E-06,0.130303,0.009984,0.474871195
Left_CrusI,Right_CL,R_postCingMean,0.242669,0,1.00E-06,0.130303,0.026436,0.540423523
Left_CrusI,Right_CL,R_tpjMean,0.128788,0,1.00E-06,0.130303,0.086397,0.26381127
Left_CrusI,Right_PuL,R_somatoMean,0.604987,0,2.00E-06,0.000456,0.095158,0.671838643
Left_CrusI,Right_PuL,R_antCingMean,0.064803,0,1.00E-06,0.000456,0.252896,0.138534185
Left_CrusI,Right_PuL,R_earlyAudMean,0.018015,0,2.00E-06,0.000456,0.014251,0.222702367
Left_CrusI,Right_PuL,R_assocAudMean,0.87994,0,1.00E-06,0.000456,0.316944,0.660139842
Left_CrusI,Right_PuL,R_insOperMean,0.264022,0,1.00E-06,0.000456,0.327276,0.474871195
Left_CrusI,Right_PuL,R_postCingMean,0.34616,0,1.00E-06,0.000456,0.416245,0.540423523
Left_CrusI,Right_PuL,R_tpjMean,0.402207,-1.00E-06,1.00E-06,0.000456,0.838098,0.26381127
Left_CrusI,Right_Pt,R_somatoMean,0.099234,0,3.00E-06,0.000011,0.002234,0.671838643
Left_CrusI,Right_Pt,R_antCingMean,0.064159,0,2.00E-06,0.000011,0.255672,0.138534185
Left_CrusI,Right_Pt,R_earlyAudMean,0.000293,0,3.00E-06,0.000011,0.000068,0.222702367
Left_CrusI,Right_Pt,R_assocAudMean,0.424453,0,1.00E-06,0.000011,0.072172,0.660139842
Left_CrusI,Right_Pt,R_insOperMean,0.134523,0,2.00E-06,0.000011,0.135589,0.474871195
Left_CrusI,Right_Pt,R_postCingMean,0.088399,0,2.00E-06,0.000011,0.053874,0.540423523
Left_CrusI,Right_Pt,R_tpjMean,0.188605,0,1.00E-06,0.000011,0.466688,0.26381127
Left_CrusI,Right_AV,R_somatoMean,0.07333,0,3.00E-06,0.000085,0.000362,0.671838643
Left_CrusI,Right_AV,R_antCingMean,0.218788,-1.00E-06,1.00E-06,0.000085,0.960343,0.138534185
Left_CrusI,Right_AV,R_earlyAudMean,0.001317,0,2.00E-06,0.000085,0.000314,0.222702367
Left_CrusI,Right_AV,R_assocAudMean,0.594237,0,1.00E-06,0.000085,0.122898,0.660139842
Left_CrusI,Right_AV,R_insOperMean,0.052541,0,2.00E-06,0.000085,0.021689,0.474871195
Left_CrusI,Right_AV,R_postCingMean,0.099893,0,2.00E-06,0.000085,0.050358,0.540423523
Left_CrusI,Right_AV,R_tpjMean,0.249913,0,1.00E-06,0.000085,0.66568,0.26381127
Left_CrusI,Right_Pc,R_somatoMean,0.785492,0,2.00E-06,0.000104,0.277899,0.671838643
Left_CrusI,Right_Pc,R_antCingMean,0.404632,-1.00E-06,0,0.000104,0.49417,0.138534185
Left_CrusI,Right_Pc,R_earlyAudMean,0.064632,0,2.00E-06,0.000104,0.135829,0.222702367
Left_CrusI,Right_Pc,R_assocAudMean,0.653948,-1.00E-06,1.00E-06,0.000104,0.872389,0.660139842
Left_CrusI,Right_Pc,R_insOperMean,0.593743,-1.00E-06,1.00E-06,0.000104,0.933313,0.474871195
Left_CrusI,Right_Pc,R_postCingMean,0.654929,-1.00E-06,1.00E-06,0.000104,0.929025,0.540423523
Left_CrusI,Right_Pc,R_tpjMean,0.716743,-1.00E-06,0,0.000104,0.325215,0.26381127
Left_CrusI,Right_VLp,R_somatoMean,0.390762,0,2.00E-06,0.000026,0.051554,0.671838643
Left_CrusI,Right_VLp,R_antCingMean,0.137761,0,1.00E-06,0.000026,0.594994,0.138534185
Left_CrusI,Right_VLp,R_earlyAudMean,0.007772,0,2.00E-06,0.000026,0.006767,0.222702367
Left_CrusI,Right_VLp,R_assocAudMean,0.960738,-1.00E-06,1.00E-06,0.000026,0.625046,0.660139842
Left_CrusI,Right_VLp,R_insOperMean,0.378538,-1.00E-06,1.00E-06,0.000026,0.597882,0.474871195
Left_CrusI,Right_VLp,R_postCingMean,0.392385,-1.00E-06,1.00E-06,0.000026,0.536974,0.540423523
Left_CrusI,Right_VLp,R_tpjMean,0.568997,-1.00E-06,1.00E-06,0.000026,0.603452,0.26381127
Left_CrusI,Right_LP,R_somatoMean,0.281452,0,2.00E-06,0.003113,0.001704,0.671838643
Left_CrusI,Right_LP,R_antCingMean,0.006052,0,2.00E-06,0.003113,0.003311,0.138534185
Left_CrusI,Right_LP,R_earlyAudMean,0.038567,0,1.00E-06,0.003113,0.035109,0.222702367
Left_CrusI,Right_LP,R_assocAudMean,0.743061,0,1.00E-06,0.003113,0.111544,0.660139842
Left_CrusI,Right_LP,R_insOperMean,0.139126,0,1.00E-06,0.003113,0.068117,0.474871195
Left_CrusI,Right_LP,R_postCingMean,0.235378,0,1.00E-06,0.003113,0.159265,0.540423523
Left_CrusI,Right_LP,R_tpjMean,0.101933,0,1.00E-06,0.003113,0.157341,0.26381127
Left_CrusI,Right_LD,R_somatoMean,0.807045,-1.00E-06,1.00E-06,0.707284,0.000041,0.671838643
Left_CrusI,Right_LD,R_antCingMean,0.057629,-1.00E-06,1.00E-06,0.707284,0.000721,0.138534185
Left_CrusI,Right_LD,R_earlyAudMean,0.151276,0,1.00E-06,0.707284,0.018142,0.222702367
Left_CrusI,Right_LD,R_assocAudMean,0.786548,0,1.00E-06,0.707284,0.000122,0.660139842
Left_CrusI,Right_LD,R_insOperMean,0.316731,-1.00E-06,1.00E-06,0.707284,0.001712,0.474871195
Left_CrusI,Right_LD,R_postCingMean,0.384926,0,1.00E-06,0.707284,0.002781,0.540423523
Left_CrusI,Right_LD,R_tpjMean,0.177795,0,1.00E-06,0.707284,0.012379,0.26381127
Left_CrusII,Right_LGN,R_somatoMean,0.346536,0,2.00E-06,0.000188,0.060698,0.897077477
Left_CrusII,Right_LGN,R_antCingMean,0.004216,0,3.00E-06,0.000188,0.010459,0.090561536
Left_CrusII,Right_LGN,R_earlyAudMean,0.061191,0,2.00E-06,0.000188,0.274399,0.123341274
Left_CrusII,Right_LGN,R_assocAudMean,0.205932,0,2.00E-06,0.000188,0.010851,0.833677102
Left_CrusII,Right_LGN,R_insOperMean,0.071345,0,2.00E-06,0.000188,0.071564,0.338490595
Left_CrusII,Right_LGN,R_postCingMean,0.336703,0,1.00E-06,0.000188,0.338819,0.601432902
Left_CrusII,Right_LGN,R_tpjMean,0.015574,0,2.00E-06,0.000188,0.005554,0.323800563
Left_CrusII,Right_MGN,R_somatoMean,0.726841,0,1.00E-06,0.001149,0.34826,0.897077477
Left_CrusII,Right_MGN,R_antCingMean,0.027237,0,2.00E-06,0.001149,0.130525,0.090561536
Left_CrusII,Right_MGN,R_earlyAudMean,0.051741,0,2.00E-06,0.001149,0.210167,0.123341274
Left_CrusII,Right_MGN,R_assocAudMean,0.750834,0,1.00E-06,0.001149,0.30984,0.833677102
Left_CrusII,Right_MGN,R_insOperMean,0.165162,0,1.00E-06,0.001149,0.254586,0.338490595
Left_CrusII,Right_MGN,R_postCingMean,0.222721,0,1.00E-06,0.001149,0.123432,0.601432902
Left_CrusII,Right_MGN,R_tpjMean,0.128698,0,1.00E-06,0.001149,0.178157,0.323800563
Left_CrusII,Right_PuI,R_somatoMean,0.475394,0,2.00E-06,0.00043,0.120249,0.897077477
Left_CrusII,Right_PuI,R_antCingMean,0.030978,0,2.00E-06,0.00043,0.164239,0.090561536
Left_CrusII,Right_PuI,R_earlyAudMean,0.051674,0,2.00E-06,0.00043,0.217157,0.123341274
Left_CrusII,Right_PuI,R_assocAudMean,0.952033,-1.00E-06,1.00E-06,0.00043,0.651735,0.833677102
Left_CrusII,Right_PuI,R_insOperMean,0.381751,-1.00E-06,1.00E-06,0.00043,0.893935,0.338490595
Left_CrusII,Right_PuI,R_postCingMean,0.595258,-1.00E-06,1.00E-06,0.00043,0.860224,0.601432902
Left_CrusII,Right_PuI,R_tpjMean,0.277747,-1.00E-06,1.00E-06,0.00043,0.624746,0.323800563
Left_CrusII,Right_PuM,R_somatoMean,0.416477,0,2.00E-06,0.004508,0.03616,0.897077477
Left_CrusII,Right_PuM,R_antCingMean,0.046679,0,1.00E-06,0.004508,0.268553,0.090561536
Left_CrusII,Right_PuM,R_earlyAudMean,0.016337,0,2.00E-06,0.004508,0.02485,0.123341274
Left_CrusII,Right_PuM,R_assocAudMean,0.831571,0,1.00E-06,0.004508,0.358346,0.833677102
Left_CrusII,Right_PuM,R_insOperMean,0.262902,0,1.00E-06,0.004508,0.537363,0.338490595
Left_CrusII,Right_PuM,R_postCingMean,0.479086,0,1.00E-06,0.004508,0.576767,0.601432902
Left_CrusII,Right_PuM,R_tpjMean,0.277913,0,1.00E-06,0.004508,0.632252,0.323800563
Left_CrusII,Right_L_Sg,R_somatoMean,0.990961,0,1.00E-06,0.017315,0.771576,0.897077477
Left_CrusII,Right_L_Sg,R_antCingMean,0.050117,0,2.00E-06,0.017315,0.278489,0.090561536
Left_CrusII,Right_L_Sg,R_earlyAudMean,0.078878,0,1.00E-06,0.017315,0.356885,0.123341274
Left_CrusII,Right_L_Sg,R_assocAudMean,0.856873,0,1.00E-06,0.017315,0.973659,0.833677102
Left_CrusII,Right_L_Sg,R_insOperMean,0.358714,0,1.00E-06,0.017315,0.91399,0.338490595
Left_CrusII,Right_L_Sg,R_postCingMean,0.574683,0,1.00E-06,0.017315,0.824127,0.601432902
Left_CrusII,Right_L_Sg,R_tpjMean,0.251031,0,1.00E-06,0.017315,0.513547,0.323800563
Left_CrusII,Right_VPL,R_somatoMean,0.174627,0,3.00E-06,0.00004,0.016455,0.897077477
Left_CrusII,Right_VPL,R_antCingMean,0.053926,0,2.00E-06,0.00004,0.324053,0.090561536
Left_CrusII,Right_VPL,R_earlyAudMean,0.000595,0,3.00E-06,0.00004,0.000476,0.123341274
Left_CrusII,Right_VPL,R_assocAudMean,0.7137,0,1.00E-06,0.00004,0.371108,0.833677102
Left_CrusII,Right_VPL,R_insOperMean,0.159528,0,2.00E-06,0.00004,0.278866,0.338490595
Left_CrusII,Right_VPL,R_postCingMean,0.289276,-1.00E-06,2.00E-06,0.00004,0.281517,0.601432902
Left_CrusII,Right_VPL,R_tpjMean,0.379131,-1.00E-06,1.00E-06,0.00004,0.871213,0.323800563
Left_CrusII,Right_CM,R_somatoMean,0.118436,0,3.00E-06,0.000043,0.006444,0.897077477
Left_CrusII,Right_CM,R_antCingMean,0.16433,-1.00E-06,1.00E-06,0.000043,0.947401,0.090561536
Left_CrusII,Right_CM,R_earlyAudMean,0.00025,0,4.00E-06,0.000043,0.000134,0.123341274
Left_CrusII,Right_CM,R_assocAudMean,0.566936,0,2.00E-06,0.000043,0.214737,0.833677102
Left_CrusII,Right_CM,R_insOperMean,0.117959,-1.00E-06,2.00E-06,0.000043,0.179818,0.338490595
Left_CrusII,Right_CM,R_postCingMean,0.264452,-1.00E-06,2.00E-06,0.000043,0.241312,0.601432902
Left_CrusII,Right_CM,R_tpjMean,0.465935,-1.00E-06,1.00E-06,0.000043,0.923507,0.323800563
Left_CrusII,Right_VLa,R_somatoMean,0.261646,0,3.00E-06,0.000052,0.040385,0.897077477
Left_CrusII,Right_VLa,R_antCingMean,0.186952,-1.00E-06,1.00E-06,0.000052,0.944861,0.090561536
Left_CrusII,Right_VLa,R_earlyAudMean,0.002937,0,3.00E-06,0.000052,0.00447,0.123341274
Left_CrusII,Right_VLa,R_assocAudMean,0.967881,-1.00E-06,1.00E-06,0.000052,0.723889,0.833677102
Left_CrusII,Right_VLa,R_insOperMean,0.224218,-1.00E-06,2.00E-06,0.000052,0.443159,0.338490595
Left_CrusII,Right_VLa,R_postCingMean,0.569905,-1.00E-06,1.00E-06,0.000052,0.796886,0.601432902
Left_CrusII,Right_VLa,R_tpjMean,0.814077,-1.00E-06,0,0.000052,0.338687,0.323800563
Left_CrusII,Right_PuA,R_somatoMean,0.445564,0,2.00E-06,0.000987,0.081387,0.897077477
Left_CrusII,Right_PuA,R_antCingMean,0.173023,-1.00E-06,1.00E-06,0.000987,0.841021,0.090561536
Left_CrusII,Right_PuA,R_earlyAudMean,0.005372,0,3.00E-06,0.000987,0.005556,0.123341274
Left_CrusII,Right_PuA,R_assocAudMean,0.868997,0,1.00E-06,0.000987,0.486182,0.833677102
Left_CrusII,Right_PuA,R_insOperMean,0.266434,0,1.00E-06,0.000987,0.557521,0.338490595
Left_CrusII,Right_PuA,R_postCingMean,0.635597,-1.00E-06,1.00E-06,0.000987,0.958172,0.601432902
Left_CrusII,Right_PuA,R_tpjMean,0.474605,-1.00E-06,1.00E-06,0.000987,0.786037,0.323800563
Left_CrusII,Right_MDm,R_somatoMean,0.108409,0,4.00E-06,0.000001,0.014536,0.897077477
Left_CrusII,Right_MDm,R_antCingMean,0.321492,-3.00E-06,1.00E-06,0.000001,0.71485,0.090561536
Left_CrusII,Right_MDm,R_earlyAudMean,0.001325,0,4.00E-06,0.000001,0.002741,0.123341274
Left_CrusII,Right_MDm,R_assocAudMean,0.756666,-1.00E-06,2.00E-06,0.000001,0.498698,0.833677102
Left_CrusII,Right_MDm,R_insOperMean,0.132428,-1.00E-06,3.00E-06,0.000001,0.233996,0.338490595
Left_CrusII,Right_MDm,R_postCingMean,0.462013,-1.00E-06,2.00E-06,0.000001,0.599167,0.601432902
Left_CrusII,Right_MDm,R_tpjMean,0.647789,-1.00E-06,1.00E-06,0.000001,0.702296,0.323800563
Left_CrusII,Right_Pf,R_somatoMean,0.083263,0,4.00E-06,0.000067,0.002328,0.897077477
Left_CrusII,Right_Pf,R_antCingMean,0.06609,0,2.00E-06,0.000067,0.408683,0.090561536
Left_CrusII,Right_Pf,R_earlyAudMean,0.000343,0,4.00E-06,0.000067,0.000183,0.123341274
Left_CrusII,Right_Pf,R_assocAudMean,0.297927,0,2.00E-06,0.000067,0.040182,0.833677102
Left_CrusII,Right_Pf,R_insOperMean,0.059264,0,3.00E-06,0.000067,0.059653,0.338490595
Left_CrusII,Right_Pf,R_postCingMean,0.129598,0,2.00E-06,0.000067,0.064532,0.601432902
Left_CrusII,Right_Pf,R_tpjMean,0.283397,-1.00E-06,1.00E-06,0.000067,0.629207,0.323800563
Left_CrusII,Right_VAmc,R_somatoMean,0.21563,0,3.00E-06,0.000104,0.020748,0.897077477
Left_CrusII,Right_VAmc,R_antCingMean,0.291854,-2.00E-06,1.00E-06,0.000104,0.545713,0.090561536
Left_CrusII,Right_VAmc,R_earlyAudMean,0.001929,0,3.00E-06,0.000104,0.002069,0.123341274
Left_CrusII,Right_VAmc,R_assocAudMean,0.807369,-1.00E-06,1.00E-06,0.000104,0.466591,0.833677102
Left_CrusII,Right_VAmc,R_insOperMean,0.112796,-1.00E-06,2.00E-06,0.000104,0.15983,0.338490595
Left_CrusII,Right_VAmc,R_postCingMean,0.4424,-1.00E-06,1.00E-06,0.000104,0.545907,0.601432902
Left_CrusII,Right_VAmc,R_tpjMean,0.873935,-1.00E-06,0,0.000104,0.248967,0.323800563
Left_CrusII,Right_MDl,R_somatoMean,0.076295,0,3.00E-06,0.000006,0.004593,0.897077477
Left_CrusII,Right_MDl,R_antCingMean,0.051854,0,2.00E-06,0.000006,0.299841,0.090561536
Left_CrusII,Right_MDl,R_earlyAudMean,0.000195,0,4.00E-06,0.000006,0.000164,0.123341274
Left_CrusII,Right_MDl,R_assocAudMean,0.272985,0,2.00E-06,0.000006,0.053048,0.833677102
Left_CrusII,Right_MDl,R_insOperMean,0.099329,0,3.00E-06,0.000006,0.152984,0.338490595
Left_CrusII,Right_MDl,R_postCingMean,0.130121,0,2.00E-06,0.000006,0.085525,0.601432902
Left_CrusII,Right_MDl,R_tpjMean,0.246825,-1.00E-06,1.00E-06,0.000006,0.521257,0.323800563
Left_CrusII,Right_CeM,R_somatoMean,0.284857,0,2.00E-06,0.00198,0.014036,0.897077477
Left_CrusII,Right_CeM,R_antCingMean,0.243862,-2.00E-06,1.00E-06,0.00198,0.47348,0.090561536
Left_CrusII,Right_CeM,R_earlyAudMean,0.004782,0,3.00E-06,0.00198,0.003529,0.123341274
Left_CrusII,Right_CeM,R_assocAudMean,0.741194,0,1.00E-06,0.00198,0.274571,0.833677102
Left_CrusII,Right_CeM,R_insOperMean,0.095419,0,2.00E-06,0.00198,0.08445,0.338490595
Left_CrusII,Right_CeM,R_postCingMean,0.294962,0,1.00E-06,0.00198,0.213599,0.601432902
Left_CrusII,Right_CeM,R_tpjMean,0.581512,-1.00E-06,0,0.00198,0.498396,0.323800563
Left_CrusII,Right_VA,R_somatoMean,0.162106,0,3.00E-06,0.000095,0.010404,0.897077477
Left_CrusII,Right_VA,R_antCingMean,0.233435,-2.00E-06,1.00E-06,0.000095,0.732247,0.090561536
Left_CrusII,Right_VA,R_earlyAudMean,0.001316,0,3.00E-06,0.000095,0.001197,0.123341274
Left_CrusII,Right_VA,R_assocAudMean,0.834825,-1.00E-06,1.00E-06,0.000095,0.507753,0.833677102
Left_CrusII,Right_VA,R_insOperMean,0.097839,0,2.00E-06,0.000095,0.128668,0.338490595
Left_CrusII,Right_VA,R_postCingMean,0.378319,-1.00E-06,1.00E-06,0.000095,0.424726,0.601432902
Left_CrusII,Right_VA,R_tpjMean,0.703179,-1.00E-06,0,0.000095,0.45489,0.323800563
Left_CrusII,Right_MV_Re,R_somatoMean,0.494896,0,2.00E-06,0.060362,0.008307,0.897077477
Left_CrusII,Right_MV_Re,R_antCingMean,0.087798,-1.00E-06,1.00E-06,0.060362,0.705185,0.090561536
Left_CrusII,Right_MV_Re,R_earlyAudMean,0.023871,0,2.00E-06,0.060362,0.015698,0.123341274
Left_CrusII,Right_MV_Re,R_assocAudMean,0.76395,0,1.00E-06,0.060362,0.093234,0.833677102
Left_CrusII,Right_MV_Re,R_insOperMean,0.120107,0,1.00E-06,0.060362,0.041491,0.338490595
Left_CrusII,Right_MV_Re,R_postCingMean,0.324719,0,1.00E-06,0.060362,0.110127,0.601432902
Left_CrusII,Right_MV_Re,R_tpjMean,0.429969,-1.00E-06,0,0.060362,0.620772,0.323800563
Left_CrusII,Right_VM,R_somatoMean,0.21011,0,3.00E-06,0.000027,0.028073,0.897077477
